#        \hbar \omega(eV)           Re(1/eps)            -Im(1/eps)               Re(eps)                Im(eps)
     0.549999999999992E+01  0.947357647311743E-01  0.133262712732370E+00  0.354366790394830E+01  0.498479955529811E+01
     0.550999999999992E+01  0.949554069672214E-01  0.134968710638942E+00  0.348676680795503E+01  0.495605711563959E+01
     0.551999999999992E+01  0.952414052599484E-01  0.136674172159737E+00  0.343202938419156E+01  0.492506146493755E+01
     0.552999999999992E+01  0.955951157979856E-01  0.138375362288253E+00  0.337957120946870E+01  0.489197995719188E+01
     0.553999999999992E+01  0.960176798571784E-01  0.140068335902704E+00  0.332949245258064E+01  0.485698537943497E+01
     0.554999999999992E+01  0.965099968469826E-01  0.141748947980274E+00  0.328187783416487E+01  0.482025433210025E+01
     0.555999999999992E+01  0.970726972051447E-01  0.143412867166336E+00  0.323679677084749E+01  0.478196566807021E+01
     0.556999999999992E+01  0.977061155568970E-01  0.145055592889101E+00  0.319430368738037E+01  0.474229901168242E+01
     0.557999999999991E+01  0.984102646060852E-01  0.146672476160022E+00  0.315443847825922E+01  0.470143337539732E+01
     0.558999999999991E+01  0.991848102716468E-01  0.148258744138580E+00  0.311722709882085E+01  0.465954588812718E+01
     0.559999999999991E+01  0.100029048621071E+00  0.149809528466980E+00  0.308268226502176E+01  0.461681064553430E+01
     0.560999999999991E+01  0.100941885180273E+00  0.151319897296637E+00  0.305080424094232E+01  0.457339768904729E+01
     0.561999999999991E+01  0.101921817214047E+00  0.152784890835513E+00  0.302158169346666E+01  0.452947211701856E+01
     0.562999999999991E+01  0.102966919570591E+00  0.154199560145386E+00  0.299499259447397E+01  0.448519332842583E+01
     0.563999999999991E+01  0.104074834664934E+00  0.155559008813708E+00  0.297100515214646E+01  0.444071439686889E+01
     0.564999999999991E+01  0.105242767138253E+00  0.156858437019177E+00  0.294957875456339E+01  0.439618157034959E+01
     0.565999999999991E+01  0.106467483671494E+00  0.158093187407288E+00  0.293066491051744E+01  0.435173389047092E+01
     0.566999999999991E+01  0.107745318352409E+00  0.159258792096322E+00  0.291420817437658E+01  0.430750292324016E+01
     0.567999999999991E+01  0.109072183895725E+00  0.160351020049804E+00  0.290014704374864E+01  0.426361259259379E+01
     0.568999999999991E+01  0.110443588898258E+00  0.161365923983095E+00  0.288841482062252E+01  0.422017910705157E+01
     0.569999999999991E+01  0.111854661177477E+00  0.162299885923517E+00  0.287894042850984E+01  0.417731096951224E+01
     0.570999999999991E+01  0.113300177096634E+00  0.163149660519102E+00  0.287164917984966E+01  0.413510906009297E+01
     0.571999999999991E+01  0.114774596627463E+00  0.163912415193557E+00  0.286646348954185E+01  0.409366678203189E+01
     0.572999999999991E+01  0.116272103747572E+00  0.164585766276147E+00  0.286330353191824E+01  0.405307026098945E+01
     0.573999999999991E+01  0.117786651620321E+00  0.165167810295700E+00  0.286208783973439E+01  0.401339858854875E+01
     0.574999999999991E+01  0.119312011866339E+00  0.165657149716828E+00  0.286273384486855E+01  0.397472410129238E+01
     0.575999999999991E+01  0.120841827113678E+00  0.166052912511838E+00  0.286515836134406E+01  0.393711268749076E+01
     0.576999999999991E+01  0.122369665913682E+00  0.166354765099784E+00  0.286927801206103E+01  0.390062411414183E+01
     0.577999999999991E+01  0.123889079036431E+00  0.166562918340177E+00  0.287500960123818E+01  0.386531236782736E+01
     0.578999999999991E+01  0.125393656116527E+00  0.166678126437024E+00  0.288227043504189E+01  0.383122600358001E+01
     0.579999999999991E+01  0.126877081609147E+00  0.166701678782704E+00  0.289097859322954E+01  0.379840849666486E+01
     0.580999999999991E+01  0.128333189038226E+00  0.166635384943818E+00  0.290105315487578E+01  0.376689859285901E+01
     0.581999999999991E+01  0.129756012572183E+00  0.166481553155974E+00  0.291241438139427E+01  0.373673065345303E+01
     0.582999999999991E+01  0.131139835045400E+00  0.166242962844973E+00  0.292498386013357E+01  0.370793499178943E+01
     0.583999999999991E+01  0.132479231651680E+00  0.165922831822693E+00  0.293868461182423E+01  0.368053819869407E+01
     0.584999999999991E+01  0.133769108664254E+00  0.165524778912747E+00  0.295344116509804E+01  0.365456345464380E+01
     0.585999999999991E+01  0.135004736680033E+00  0.165052782840428E+00  0.296917960120506E+01  0.363003082694362E+01
     0.586999999999991E+01  0.136181778037252E+00  0.164511138272032E+00  0.298582757192372E+01  0.360695755056760E+01
     0.587999999999991E+01  0.137296308209712E+00  0.163904409909965E+00  0.300331429350930E+01  0.358535829164402E+01
     0.588999999999991E+01  0.138344831131313E+00  0.163237385543171E+00  0.302157051936047E+01  0.356524539284421E+01
     0.589999999999991E+01  0.139324288546302E+00  0.162515028919662E+00  0.304052849390919E+01  0.354662910016938E+01
     0.590999999999991E+01  0.140232063609356E+00  0.161742433252384E+00  0.306012189006515E+01  0.352951777082027E+01
     0.591999999999991E+01  0.141065979071420E+00  0.160924776095320E+00  0.308028573237181E+01  0.351391806199124E+01
     0.592999999999991E+01  0.141824290480160E+00  0.160067276237991E+00  0.310095630786508E+01  0.349983510054942E+01
     0.593999999999991E+01  0.142505674896080E+00  0.159175153167703E+00  0.312207106646811E+01  0.348727263365414E+01
     0.594999999999991E+01  0.143109215677183E+00  0.158253589544730E+00  0.314356851261075E+01  0.347623316043201E+01
     0.595999999999991E+01  0.143634383915974E+00  0.157307697029913E+00  0.316538808963044E+01  0.346671804487271E+01
     0.596999999999991E+01  0.144081017125382E+00  0.156342485700934E+00  0.318747005839500E+01  0.345872761012726E+01
     0.597999999999991E+01  0.144449295765109E+00  0.155362837195570E+00  0.320975537148798E+01  0.345226121440565E+01
     0.598999999999991E+01  0.144739718180781E+00  0.154373481630313E+00  0.323218554421354E+01  0.344731730866163E+01
     0.599999999999991E+01  0.144953074496608E+00  0.153378978262409E+00  0.325470252361335E+01  0.344389347624071E+01
     0.600999999999991E+01  0.145090419961172E+00  0.152383699794052E+00  0.327724855663904E+01  0.344198645464684E+01
     0.601999999999991E+01  0.145153048198068E+00  0.151391820159537E+00  0.329976605859488E+01  0.344159213955791E+01
     0.602999999999991E+01  0.145142464760705E+00  0.150407305589864E+00  0.332219748295304E+01  0.344270557119323E+01
     0.603999999999991E+01  0.145060361335872E+00  0.149433908714124E+00  0.334448519364992E+01  0.344532090311312E+01
     0.604999999999990E+01  0.144908590885914E+00  0.148475165432392E+00  0.336657134099531E+01  0.344943135350588E+01
     0.605999999999990E+01  0.144689143965618E+00  0.147534394279725E+00  0.338839774236693E+01  0.345502913900496E+01
     0.606999999999990E+01  0.144404126399075E+00  0.146614697994242E+00  0.340990576891978E+01  0.346210539107005E+01
     0.607999999999990E+01  0.144055738454356E+00  0.145718967002831E+00  0.343103623961304E+01  0.347065005497233E+01
     0.608999999999990E+01  0.143646255610773E+00  0.144849884544630E+00  0.345172932394451E+01  0.348065177144221E+01
     0.609999999999990E+01  0.143178010975120E+00  0.144009933163844E+00  0.347192445488427E+01  0.349209774107480E+01
     0.610999999999990E+01  0.142653379369792E+00  0.143201402318523E+00  0.349156025361266E+01  0.350497357164488E+01
     0.611999999999990E+01  0.142074763087086E+00  0.142426396869709E+00  0.351057446779045E+01  0.351926310856286E+01
     0.612999999999990E+01  0.141444579280132E+00  0.141686846234788E+00  0.352890392522056E+01  0.353494824881067E+01
     0.613999999999990E+01  0.140765248941549E+00  0.140984514009310E+00  0.354648450489547E+01  0.355200873883195E+01
     0.614999999999990E+01  0.140039187405696E+00  0.140321007882206E+00  0.356325112756061E+01  0.357042195702127E+01
     0.615999999999990E+01  0.139268796298919E+00  0.139697789689716E+00  0.357913776805642E+01  0.359016268166270E+01
     0.616999999999990E+01  0.138456456854064E+00  0.139116185473002E+00  0.359407749182497E+01  0.361120284541203E+01
     0.617999999999990E+01  0.137604524500260E+00  0.138577395423067E+00  0.360800251807529E+01  0.363351127770364E+01
     0.618999999999990E+01  0.136715324636153E+00  0.138082503613926E+00  0.362084431218693E+01  0.365705343679375E+01
     0.619999999999990E+01  0.135791149494166E+00  0.137632487440901E+00  0.363253370998706E+01  0.368179113352247E+01
     0.620999999999990E+01  0.134834256004152E+00  0.137228226695275E+00  0.364300107655112E+01  0.370768224929942E+01
     0.621999999999990E+01  0.133846864567214E+00  0.136870512219394E+00  0.365217650214303E+01  0.373468045127745E+01
     0.622999999999990E+01  0.132831158653719E+00  0.136560054097555E+00  0.365999003781484E+01  0.376273490818122E+01
     0.623999999999990E+01  0.131789285143585E+00  0.136297489347792E+00  0.366637197301755E+01  0.379179001079607E+01
     0.624999999999990E+01  0.130723355331450E+00  0.136083389088039E+00  0.367125315732078E+01  0.382178510168778E+01
     0.625999999999990E+01  0.129635446524204E+00  0.135918265157105E+00  0.367456536798800E+01  0.385265421930767E+01
     0.626999999999990E+01  0.128527604163269E+00  0.135802576176674E+00  0.367624172469311E+01  0.388432586222734E+01
     0.627999999999990E+01  0.127401844408969E+00  0.135736733045132E+00  0.367621715208283E+01  0.391672277982401E+01
     0.628999999999990E+01  0.126260157129071E+00  0.135721103857642E+00  0.367442889017784E+01  0.394976179628502E+01
     0.629999999999990E+01  0.125104509238106E+00  0.135756018249510E+00  0.367081705175764E+01  0.398335367529049E+01
     0.630999999999990E+01  0.123936848338236E+00  0.135841771161788E+00  0.366532522488528E+01  0.401740303314445E+01
     0.631999999999990E+01  0.122759106616236E+00  0.135978626029196E+00  0.365790111760085E+01  0.405180830842114E+01
     0.632999999999990E+01  0.121573204954447E+00  0.136166817390994E+00  0.364849724055276E+01  0.408646179634768E+01
     0.633999999999990E+01  0.120381057216433E+00  0.136406552925485E+00  0.363707162195734E+01  0.412124975611680E+01
     0.634999999999990E+01  0.119184574670387E+00  0.136698014908463E+00  0.362358854780127E+01  0.415605259908311E+01
     0.635999999999990E+01  0.117985670515044E+00  0.137041361095181E+00  0.360801931865794E+01  0.419074516530840E+01
     0.636999999999990E+01  0.116786264474191E+00  0.137436725024503E+00  0.359034301291620E+01  0.422519709515033E+01
     0.637999999999990E+01  0.115588287426355E+00  0.137884215742750E+00  0.357054724466739E+01  0.425927330151920E+01
     0.638999999999990E+01  0.114393686036439E+00  0.138383916943518E+00  0.354862890302059E+01  0.429283454702687E+01
     0.639999999999990E+01  0.113204427355425E+00  0.138935885518568E+00  0.352459485828116E+01  0.432573812852753E+01
     0.640999999999990E+01  0.112022503353198E+00  0.139540149513674E+00  0.349846261930688E+01  0.435783866949395E+01
     0.641999999999990E+01  0.110849935347782E+00  0.140196705482313E+00  0.347026092552316E+01  0.438898901831506E+01
     0.642999999999990E+01  0.109688778291930E+00  0.140905515229307E+00  0.344003025660890E+01  0.441904124797371E+01
     0.643999999999990E+01  0.108541124875152E+00  0.141666501936023E+00  0.340782324283249E+01  0.444784774972303E+01
     0.644999999999990E+01  0.107409109395702E+00  0.142479545658693E+00  0.337370495948367E+01  0.447526241040544E+01
     0.645999999999990E+01  0.106294911353047E+00  0.143344478191850E+00  0.333775308986567E+01  0.450114186003612E+01
     0.646999999999990E+01  0.105200758706741E+00  0.144261077289912E+00  0.330005794291499E+01  0.452534677331698E+01
     0.647999999999990E+01  0.104128930742539E+00  0.145229060241760E+00  0.326072231371316E+01  0.454774320597576E+01
     0.648999999999990E+01  0.103081760481154E+00  0.146248076795724E+00  0.321986117793294E+01  0.456820394436316E+01
     0.649999999999990E+01  0.102061636559096E+00  0.147317701436014E+00  0.317760121457022E+01  0.458660984472576E+01
     0.650999999999989E+01  0.101071004504962E+00  0.148437425016320E+00  0.313408015508153E+01  0.460285113711534E+01
     0.651999999999989E+01  0.100112367328215E+00  0.149606645762183E+00  0.308944596116598E+01  0.461682866811304E+01
     0.652999999999989E+01  0.991882853311694E-01  0.150824659661082E+00  0.304385583776813E+01  0.462845505652177E+01
     0.653999999999989E+01  0.983013750487129E-01  0.152090650267927E+00  0.299747509227983E+01  0.463765573697050E+01
     0.654999999999989E+01  0.974543072145481E-01  0.153403677964100E+00  0.295047585521390E+01  0.464436986800024E+01
     0.655999999999989E+01  0.966498036474709E-01  0.154762668720308E+00  0.290303568163460E+01  0.464855108365039E+01
     0.656999999999989E+01  0.958906329469693E-01  0.156166402427519E+00  0.285533605618652E+01  0.465016807077321E+01
     0.657999999999989E+01  0.951796048843233E-01  0.157613500876124E+00  0.280756082750534E+01  0.464920495817972E+01
     0.658999999999989E+01  0.945195633739991E-01  0.159102415481230E+00  0.275989459998654E+01  0.464566150812597E+01
     0.659999999999989E+01  0.939133779106641E-01  0.160631414871677E+00  0.271252111222745E+01  0.463955310542518E+01
     0.660999999999989E+01  0.933639333602611E-01  0.162198572481770E+00  0.266562163188057E+01  0.463091054443067E+01
     0.661999999999989E+01  0.928741179997157E-01  0.163801754307774E+00  0.261937339614382E+01  0.461977961908379E+01
     0.662999999999989E+01  0.924468097093640E-01  0.165438607015530E+00  0.257394812568624E+01  0.460622052597055E+01
     0.663999999999989E+01  0.920848602359031E-01  0.167106546610851E+00  0.252951063753846E+01  0.459030709469065E+01
     0.664999999999989E+01  0.917910774619212E-01  0.168802747909996E+00  0.248621757946966E+01  0.457212586365726E+01
     0.665999999999989E+01  0.915682056412812E-01  0.170524135072970E+00  0.244421630476432E+01  0.455177502258801E+01
     0.666999999999989E+01  0.914189035884985E-01  0.172267373486750E+00  0.240364390226528E+01  0.452936324531436E+01
     0.667999999999989E+01  0.913457208448720E-01  0.174028863307884E+00  0.236462639223812E+01  0.450500843808409E+01
     0.668999999999989E+01  0.913510718847772E-01  0.175804734993113E+00  0.232727809420889E+01  0.447883642924010E+01
     0.669999999999989E+01  0.914372084722940E-01  0.177590847161484E+00  0.229170116860603E+01  0.445097962605701E+01
     0.670999999999989E+01  0.916061903308768E-01  0.179382787140429E+00  0.225798532994696E+01  0.442157566366518E+01
     0.671999999999989E+01  0.918598543467276E-01  0.181175874550085E+00  0.222620772558335E+01  0.439076606947710E+01
     0.672999999999989E+01  0.921997825890877E-01  0.182965168273123E+00  0.219643297076010E+01  0.435869496446426E+01
     0.673999999999989E+01  0.926272694964754E-01  0.184745477140121E+00  0.216871332801968E+01  0.432550782013910E+01
     0.674999999999989E+01  0.931432886457448E-01  0.186511374631627E+00  0.214308901684692E+01  0.429135028730082E+01
     0.675999999999989E+01  0.937484595884773E-01  0.188257217856306E+00  0.211958863790332E+01  0.425636710963688E+01
     0.676999999999989E+01  0.944430153044516E-01  0.189977171009100E+00  0.209822969523931E+01  0.422070113225262E+01
     0.677999999999989E+01  0.952267708820318E-01  0.191665233443560E+00  0.207901919945701E+01  0.418449241223571E+01
     0.678999999999989E+01  0.960990940872410E-01  0.193315272408551E+00  0.206195433487594E+01  0.414787743554241E+01
     0.679999999999989E+01  0.970588785239570E-01  0.194921060401969E+00  0.204702317426327E+01  0.411098844189009E+01
     0.680999999999989E+01  0.981045201135250E-01  0.196476316984327E+00  0.203420542555401E+01  0.407395285701303E+01
     0.681999999999989E+01  0.992338976303578E-01  0.197974754775211E+00  0.202347319613405E+01  0.403689282961612E+01
     0.682999999999989E+01  0.100444358017452E+00  0.199410129228672E+00  0.201479176160987E+01  0.399992486866891E+01
     0.683999999999989E+01  0.101732707170051E+00  0.200776291653247E+00  0.200812032747600E+01  0.396315957531925E+01
     0.684999999999989E+01  0.103095206815105E+00  0.202067244813135E+00  0.200341277364915E+01  0.392670146266596E+01
     0.685999999999989E+01  0.104527578027872E+00  0.203277200323988E+00  0.200061837340904E+01  0.389064885589219E+01
     0.686999999999989E+01  0.106025011815422E+00  0.204400636945356E+00  0.199968247982651E+01  0.385509386480023E+01
     0.687999999999989E+01  0.107582187061188E+00  0.205432358777569E+00  0.200054717422536E+01  0.382012242057479E+01
     0.688999999999989E+01  0.109193295968227E+00  0.206367552299263E+00  0.200315187259385E+01  0.378581436859608E+01
     0.689999999999989E+01  0.110852076965440E+00  0.207201841137612E+00  0.200743388710841E+01  0.375224360929723E+01
     0.690999999999989E+01  0.112551854856022E+00  0.207931337450886E+00  0.201332894104625E+01  0.371947827937485E+01
     0.691999999999989E+01  0.114285587797385E+00  0.208552688825018E+00  0.202077163633714E+01  0.368758096608472E+01
     0.692999999999989E+01  0.116045920513914E+00  0.209063119643943E+00  0.202969587384019E+01  0.365660894785691E+01
     0.693999999999989E+01  0.117825242965490E+00  0.209460465987490E+00  0.204003522712720E+01  0.362661445502058E+01
     0.694999999999989E+01  0.119615753533653E+00  0.209743203238522E+00  0.205172327112306E+01  0.359764494501385E+01
     0.695999999999989E+01  0.121409525650446E+00  0.209910465739398E+00  0.206469386740077E+01  0.356974338704851E+01
     0.696999999999989E+01  0.123198576688786E+00  0.209962058021144E+00  0.207888140826845E+01  0.354294855178851E+01
     0.697999999999989E+01  0.124974937862441E+00  0.209898457330598E+00  0.209422102202687E+01  0.351729530217158E+01
     0.698999999999989E+01  0.126730723851868E+00  0.209720807393295E+00  0.211064874193408E+01  0.349281488204436E+01
     0.699999999999989E+01  0.128458200880736E+00  0.209430903564894E+00  0.212810164149905E+01  0.346953519978745E+01
     0.700999999999989E+01  0.130149852016407E+00  0.209031169732964E+00  0.214651793874929E+01  0.344748110457315E+01
     0.701999999999989E+01  0.131798438553937E+00  0.208524627525825E+00  0.216583707209376E+01  0.342667465332035E+01
     0.702999999999989E+01  0.133397056462896E+00  0.207914858558769E+00  0.218599975033495E+01  0.340713536678985E+01
     0.703999999999989E+01  0.134939187024148E+00  0.207205960593961E+00  0.220694797928884E+01  0.338888047359891E+01
     0.704999999999989E+01  0.136418740953100E+00  0.206402498604383E+00  0.222862506735168E+01  0.337192514122301E+01
     0.705999999999989E+01  0.137830095489124E+00  0.205509451811116E+00  0.225097561221682E+01  0.335628269330608E+01
     0.706999999999989E+01  0.139168124120615E+00  0.204532157806097E+00  0.227394547079942E+01  0.334196481281097E+01
     0.707999999999989E+01  0.140428218803904E+00  0.203476254879723E+00  0.229748171427618E+01  0.332898173071868E+01
     0.708999999999989E+01  0.141606304714926E+00  0.202347623646462E+00  0.232153256999498E+01  0.331734240012856E+01
     0.709999999999989E+01  0.142698847739460E+00  0.201152329005346E+00  0.234604735186043E+01  0.330705465572623E+01
     0.710999999999989E+01  0.143702855055897E+00  0.199896563390492E+00  0.237097638065702E+01  0.329812535867162E+01
     0.711999999999989E+01  0.144615869290076E+00  0.198586592164619E+00  0.239627089563456E+01  0.329056052702496E+01
     0.712999999999989E+01  0.145435956822857E+00  0.197228701891551E+00  0.242188295855313E+01  0.328436545187037E+01
     0.713999999999989E+01  0.146161690906470E+00  0.195829152097466E+00  0.244776535126700E+01  0.327954479932029E+01
     0.714999999999989E+01  0.146792130295535E+00  0.194394131000344E+00  0.247387146782123E+01  0.327610269859460E+01
     0.715999999999989E+01  0.147326794124424E+00  0.192929715557785E+00  0.250015520194024E+01  0.327404281636155E+01
     0.716999999999989E+01  0.147765633766027E+00  0.191441836058939E+00  0.252657083070646E+01  0.327336841751231E+01
     0.717999999999989E+01  0.148109002390922E+00  0.189936245370498E+00  0.255307289515763E+01  0.327408241251615E+01
     0.718999999999989E+01  0.148357622913458E+00  0.188418492841850E+00  0.257961607847683E+01  0.327618739146783E+01
     0.719999999999989E+01  0.148512554965349E+00  0.186893902782641E+00  0.260615508240572E+01  0.327968564490232E+01
     0.720999999999989E+01  0.148575161481684E+00  0.185367557348012E+00  0.263264450248334E+01  0.328457917140590E+01
     0.721999999999989E+01  0.148547075421555E+00  0.183844283603169E+00  0.265903870269631E+01  0.329086967200816E+01
     0.722999999999989E+01  0.148430167078970E+00  0.182328644489381E+00  0.268529169012511E+01  0.329855853128984E+01
     0.723999999999989E+01  0.148226512371721E+00  0.180824933377421E+00  0.271135699018178E+01  0.330764678509403E+01
     0.724999999999989E+01  0.147938362428646E+00  0.179337171870726E+00  0.273718752305990E+01  0.331813507468126E+01
     0.725999999999989E+01  0.147568114731090E+00  0.177869110507904E+00  0.276273548205670E+01  0.333002358712466E+01
     0.726999999999989E+01  0.147118286003683E+00  0.176424232011203E+00  0.278795221447976E+01  0.334331198170164E+01
     0.727999999999989E+01  0.146591486993768E+00  0.175005756732711E+00  0.281278810591741E+01  0.335799930200432E+01
     0.728999999999989E+01  0.145990399228667E+00  0.173616649961802E+00  0.283719246873252E+01  0.337408387346523E+01
     0.729999999999989E+01  0.145317753795842E+00  0.172259630774290E+00  0.286111343573370E+01  0.339156318597700E+01
     0.730999999999989E+01  0.144576312152845E+00  0.170937182124604E+00  0.288449786008606E+01  0.341043376128098E+01
     0.731999999999989E+01  0.143768848941906E+00  0.169651561905743E+00  0.290729122264435E+01  0.343069100480713E+01
     0.732999999999989E+01  0.142898136757565E+00  0.168404814726880E+00  0.292943754802616E+01  0.345232904167445E+01
     0.733999999999989E+01  0.141966932794719E+00  0.167198784184257E+00  0.295087933088777E+01  0.347534053660446E+01
     0.734999999999989E+01  0.140977967288256E+00  0.166035125426844E+00  0.297155747402214E+01  0.349971649756823E+01
     0.735999999999989E+01  0.139933933643697E+00  0.164915317843284E+00  0.299141124006427E+01  0.352544606307785E+01
     0.736999999999989E+01  0.138837480150226E+00  0.163840677720790E+00  0.301037821876106E+01  0.355251627315645E+01
     0.737999999999989E+01  0.137691203162880E+00  0.162812370749234E+00  0.302839431193979E+01  0.358091182417189E+01
     0.738999999999989E+01  0.136497641638873E+00  0.161831424264634E+00  0.304539373848659E+01  0.361061480790837E+01
     0.739999999999989E+01  0.135259272913434E+00  0.160898739145411E+00  0.306130906181993E+01  0.364160443547915E+01
     0.740999999999989E+01  0.133978509602960E+00  0.160015101292041E+00  0.307607124250870E+01  0.367385674695316E+01
     0.741999999999989E+01  0.132657697527133E+00  0.159181192636131E+00  0.308960971883501E+01  0.370734430788493E+01
     0.742999999999989E+01  0.131299114546603E+00  0.158397601638449E+00  0.310185251822812E+01  0.374203589430246E+01
     0.743999999999989E+01  0.129904970218703E+00  0.157664833247222E+00  0.311272640259345E+01  0.377789616812107E+01
     0.744999999999989E+01  0.128477406179919E+00  0.156983318298070E+00  0.312215705061511E+01  0.381488534541946E+01
     0.745999999999989E+01  0.127018497170632E+00  0.156353422345456E+00  0.313006928011577E+01  0.385295886052754E+01
     0.746999999999989E+01  0.125530252624380E+00  0.155775453922618E+00  0.313638731349674E+01  0.389206702944374E+01
     0.747999999999989E+01  0.124014618750763E+00  0.155249672232696E+00  0.314103508914579E+01  0.393215471670576E+01
     0.748999999999989E+01  0.122473481047776E+00  0.154776294278395E+00  0.314393662147276E+01  0.397316101048742E+01
     0.749999999999989E+01  0.120908667185811E+00  0.154355501441032E+00  0.314501641190167E+01  0.401501891136821E+01
     0.750999999999989E+01  0.119321950211736E+00  0.153987445522455E+00  0.314419991269708E+01  0.405765504091241E+01
     0.751999999999989E+01  0.117715052027273E+00  0.153672254265151E+00  0.314141404492001E+01  0.410098937688291E+01
     0.752999999999989E+01  0.116089647101289E+00  0.153410036366925E+00  0.313658777108032E+01  0.414493502258345E+01
     0.753999999999989E+01  0.114447366380671E+00  0.153200886007055E+00  0.312965272217116E+01  0.418939801844135E+01
     0.754999999999989E+01  0.112789801369018E+00  0.153044886900796E+00  0.312054387772760E+01  0.423427720449005E+01
     0.755999999999989E+01  0.111118508346516E+00  0.152942115898628E+00  0.310920029634548E+01  0.427946414284841E+01
     0.756999999999989E+01  0.109435012708136E+00  0.152892646145793E+00  0.309556589273104E+01  0.432484310958667E+01
     0.757999999999989E+01  0.107740813400579E+00  0.152896549816520E+00  0.307959025583790E+01  0.437029116548011E+01
     0.758999999999989E+01  0.106037387441264E+00  0.152953900435893E+00  0.306122950100310E+01  0.441567831503966E+01
     0.759999999999989E+01  0.104326194505195E+00  0.153064774800673E+00  0.304044714724928E+01  0.446086776283097E+01
     0.760999999999989E+01  0.102608681567545E+00  0.153229254508601E+00  0.301721500910946E+01  0.450571627541735E+01
     0.761999999999989E+01  0.100886287591585E+00  0.153447427103696E+00  0.299151409050956E+01  0.455007465624530E+01
     0.762999999999989E+01  0.991604482528573E-01  0.153719386843044E+00  0.296333546646495E+01  0.459378833941597E+01
     0.763999999999989E+01  0.974326006914588E-01  0.154045235088374E+00  0.293268113668663E+01  0.463669810652744E+01
     0.764999999999989E+01  0.957041882848838E-01  0.154425080323548E+00  0.289956483372404E+01  0.467864092863208E+01
     0.765999999999989E+01  0.939766654341080E-01  0.154859037796774E+00  0.286401276708360E+01  0.471945093284052E+01
     0.766999999999989E+01  0.922515023554505E-01  0.155347228784165E+00  0.282606428393848E+01  0.475896049024951E+01
     0.767999999999989E+01  0.905301898702278E-01  0.155889779468910E+00  0.278577242667712E+01  0.479700141872876E+01
     0.768999999999989E+01  0.888142441833685E-01  0.156486819428153E+00  0.274320436770281E+01  0.483340629074020E+01
     0.769999999999989E+01  0.871052116408487E-01  0.157138479717454E+00  0.269844170266529E+01  0.486800983288296E+01
     0.770999999999989E+01  0.854046734542359E-01  0.157844890540587E+00  0.265158058473208E+01  0.490065040036544E+01
     0.771999999999989E+01  0.837142503784744E-01  0.158606178490431E+00  0.260273168461551E+01  0.493117150624303E+01
     0.772999999999989E+01  0.820356073266925E-01  0.159422463344842E+00  0.255201996387194E+01  0.495942338215980E+01
     0.773999999999989E+01  0.803704579028280E-01  0.160293854399675E+00  0.249958425244136E+01  0.498526454465375E+01
     0.774999999999989E+01  0.787205688295686E-01  0.161220446319683E+00  0.244557662544092E+01  0.500856333896907E+01
     0.775999999999989E+01  0.770877642453054E-01  0.162202314486789E+00  0.239016157875963E+01  0.502919943090474E+01
     0.776999999999989E+01  0.754739298394901E-01  0.163239509824388E+00  0.233351500788887E+01  0.504706521663489E+01
     0.777999999999989E+01  0.738810167910801E-01  0.164332053075853E+00  0.227582299950270E+01  0.506206712074755E+01
     0.778999999999989E+01  0.723110454694521E-01  0.165479928515432E+00  0.221728045038207E+01  0.507412675402257E+01
     0.779999999999989E+01  0.707661088514939E-01  0.166683077070336E+00  0.215808953316091E+01  0.508318190470850E+01
     0.780999999999989E+01  0.692483756023462E-01  0.167941388834031E+00  0.209845803285236E+01  0.508918734023290E+01
     0.781999999999989E+01  0.677600927606052E-01  0.169254694952799E+00  0.203859758199528E+01  0.509211540030134E+01
     0.782999999999989E+01  0.663035879617477E-01  0.170622758870574E+00  0.197872182537007E+01  0.509195636707983E+01
     0.783999999999990E+01  0.648812711261150E-01  0.172045266920976E+00  0.191904454742316E+01  0.508871860344565E+01
     0.784999999999989E+01  0.634956355300108E-01  0.173521818260647E+00  0.185977779670711E+01  0.508242845593491E+01
     0.785999999999989E+01  0.621492581706728E-01  0.175051914144398E+00  0.180113004173644E+01  0.507312992478685E+01
     0.786999999999989E+01  0.608447993278144E-01  0.176634946550622E+00  0.174330439166733E+01  0.506088410916755E+01
     0.787999999999989E+01  0.595850012166984E-01  0.178270186174952E+00  0.168649691318623E+01  0.504576844101725E+01
     0.788999999999989E+01  0.583726856201355E-01  0.179956769821477E+00  0.163089507202828E+01  0.502787572581268E+01
     0.789999999999989E+01  0.572107503798360E-01  0.181693687234063E+00  0.157667632378187E+01  0.500731301268762E+01
     0.790999999999989E+01  0.561021646215409E-01  0.183479767425559E+00  0.152400687424418E+01  0.498420031967733E+01
     0.791999999999989E+01  0.550499625834611E-01  0.185313664580145E+00  0.147304062476085E+01  0.495866924225431E+01
     0.792999999999989E+01  0.540572359142121E-01  0.187193843623584E+00  0.142391831291968E+01  0.493086147476082E+01
     0.793999999999989E+01  0.531271243054148E-01  0.189118565578013E+00  0.137676685387766E+01  0.490092727481127E+01
     0.794999999999989E+01  0.522628043253752E-01  0.191085872841750E+00  0.133169888266596E+01  0.486902390029340E+01
     0.795999999999990E+01  0.514674763247653E-01  0.193093574560598E+00  0.128881249321285E+01  0.483531404731179E+01
     0.796999999999989E+01  0.507443492934684E-01  0.195139232284698E+00  0.124819116569048E+01  0.479996431541066E+01
     0.797999999999989E+01  0.500966235602154E-01  0.197220146134121E+00  0.120990387023130E+01  0.476314372381683E+01
