#       Energy(Ry)            Total                 X                  Y                   Z
      0.30300000E+00      0.44814675E+00      0.22325871E+00      0.22327665E+00      0.16113942E-02
      0.30400000E+00      0.46244678E+00      0.23039604E+00      0.23041499E+00      0.16357439E-02
      0.30500000E+00      0.47739084E+00      0.23785512E+00      0.23787514E+00      0.16605856E-02
      0.30600000E+00      0.49301749E+00      0.24565522E+00      0.24567634E+00      0.16859328E-02
      0.30700000E+00      0.50936818E+00      0.25381705E+00      0.25383934E+00      0.17117997E-02
      0.30800000E+00      0.52648755E+00      0.26236292E+00      0.26238643E+00      0.17382006E-02
      0.30900000E+00      0.54442368E+00      0.27131687E+00      0.27134167E+00      0.17651507E-02
      0.31000000E+00      0.56322847E+00      0.28070483E+00      0.28073098E+00      0.17926656E-02
      0.31100000E+00      0.58295795E+00      0.29055481E+00      0.29058237E+00      0.18207613E-02
      0.31200000E+00      0.60367271E+00      0.30089710E+00      0.30092616E+00      0.18494547E-02
      0.31300000E+00      0.62543837E+00      0.31176449E+00      0.31179512E+00      0.18787631E-02
      0.31400000E+00      0.64832604E+00      0.32319253E+00      0.32322481E+00      0.19087045E-02
      0.31500000E+00      0.67241290E+00      0.33521979E+00      0.33525381E+00      0.19392976E-02
      0.31600000E+00      0.69778285E+00      0.34788822E+00      0.34792408E+00      0.19705618E-02
      0.31700000E+00      0.72452719E+00      0.36124344E+00      0.36128124E+00      0.20025172E-02
      0.31800000E+00      0.75274542E+00      0.37533519E+00      0.37537505E+00      0.20351847E-02
      0.31900000E+00      0.78254615E+00      0.39021777E+00      0.39025980E+00      0.20685861E-02
      0.32000000E+00      0.81404812E+00      0.40595053E+00      0.40599485E+00      0.21027439E-02
      0.32100000E+00      0.84738130E+00      0.42259843E+00      0.42264519E+00      0.21376815E-02
      0.32200000E+00      0.88268825E+00      0.44023275E+00      0.44028208E+00      0.21734233E-02
      0.32300000E+00      0.92012556E+00      0.45893175E+00      0.45898382E+00      0.22099948E-02
      0.32400000E+00      0.95986555E+00      0.47878158E+00      0.47883655E+00      0.22474221E-02
      0.32500000E+00      0.10020982E+01      0.49987720E+00      0.49993527E+00      0.22857329E-02
      0.32600000E+00      0.10470333E+01      0.52232350E+00      0.52238486E+00      0.23249557E-02
      0.32700000E+00      0.10949031E+01      0.54623657E+00      0.54630144E+00      0.23651203E-02
      0.32800000E+00      0.11459651E+01      0.57174513E+00      0.57181375E+00      0.24062576E-02
      0.32900000E+00      0.12005055E+01      0.59899225E+00      0.59906486E+00      0.24483999E-02
      0.33000000E+00      0.12588430E+01      0.62813726E+00      0.62821415E+00      0.24915811E-02
      0.33100000E+00      0.13213334E+01      0.65935802E+00      0.65943951E+00      0.25358361E-02
      0.33200000E+00      0.13883748E+01      0.69285360E+00      0.69294000E+00      0.25812017E-02
      0.33300000E+00      0.14604140E+01      0.72884729E+00      0.72893898E+00      0.26277161E-02
      0.33400000E+00      0.15379533E+01      0.76759025E+00      0.76768763E+00      0.26754192E-02
      0.33500000E+00      0.16215594E+01      0.80936578E+00      0.80946930E+00      0.27243528E-02
      0.33600000E+00      0.17118733E+01      0.85449431E+00      0.85460445E+00      0.27745605E-02
      0.33700000E+00      0.18096222E+01      0.90333940E+00      0.90345671E+00      0.28260878E-02
      0.33800000E+00      0.19156337E+01      0.95631482E+00      0.95643990E+00      0.28789823E-02
      0.33900000E+00      0.20308530E+01      0.10138931E+01      0.10140266E+01      0.29332940E-02
      0.34000000E+00      0.21563630E+01      0.10766156E+01      0.10767583E+01      0.29890751E-02
      0.34100000E+00      0.22934095E+01      0.11451052E+01      0.11452579E+01      0.30463800E-02
      0.34200000E+00      0.24434307E+01      0.12200809E+01      0.12202446E+01      0.31052662E-02
      0.34300000E+00      0.26080939E+01      0.13023762E+01      0.13025519E+01      0.31657935E-02
      0.34400000E+00      0.27893406E+01      0.13929618E+01      0.13931508E+01      0.32280249E-02
      0.34500000E+00      0.29894416E+01      0.14929731E+01      0.14931766E+01      0.32920264E-02
      0.34600000E+00      0.32110661E+01      0.16037444E+01      0.16039639E+01      0.33578671E-02
      0.34700000E+00      0.34573674E+01      0.17268522E+01      0.17270896E+01      0.34256199E-02
      0.34800000E+00      0.37320912E+01      0.18641693E+01      0.18644266E+01      0.34953611E-02
      0.34900000E+00      0.40397132E+01      0.20179333E+01      0.20182127E+01      0.35671709E-02
      0.35000000E+00      0.43856140E+01      0.21908343E+01      0.21911386E+01      0.36411339E-02
      0.35100000E+00      0.47763052E+01      0.23861278E+01      0.23864601E+01      0.37173388E-02
      0.35200000E+00      0.52197233E+01      0.26077817E+01      0.26081457E+01      0.37958792E-02
      0.35300000E+00      0.57256144E+01      0.28606688E+01      0.28610688E+01      0.38768535E-02
      0.35400000E+00      0.63060441E+01      0.31508214E+01      0.31512624E+01      0.39603657E-02
      0.35500000E+00      0.69760806E+01      0.34857730E+01      0.34862612E+01      0.40465251E-02
      0.35600000E+00      0.77547178E+01      0.38750199E+01      0.38755625E+01      0.41354473E-02
      0.35700000E+00      0.86661389E+01      0.43306529E+01      0.43312588E+01      0.42272542E-02
      0.35800000E+00      0.97414679E+01      0.48682330E+01      0.48689129E+01      0.43220747E-02
      0.35900000E+00      0.11021225E+02      0.55080189E+01      0.55087860E+01      0.44200449E-02
      0.36000000E+00      0.12558817E+02      0.62767123E+01      0.62775831E+01      0.45213088E-02
      0.36100000E+00      0.14425559E+02      0.72099689E+01      0.72109639E+01      0.46260189E-02
      0.36200000E+00      0.16717992E+02      0.83560563E+01      0.83572014E+01      0.47343367E-02
      0.36300000E+00      0.19568650E+02      0.97812377E+01      0.97825663E+01      0.48464332E-02
      0.36400000E+00      0.23162012E+02      0.11577747E+02      0.11579302E+02      0.49624900E-02
      0.36500000E+00      0.27758083E+02      0.13875581E+02      0.13877420E+02      0.50826997E-02
      0.36600000E+00      0.33726643E+02      0.16859618E+02      0.16861818E+02      0.52072667E-02
      0.36700000E+00      0.41594180E+02      0.20793088E+02      0.20795756E+02      0.53364087E-02
      0.36800000E+00      0.52098302E+02      0.26044770E+02      0.26048062E+02      0.54703568E-02
      0.36900000E+00      0.66216008E+02      0.33103119E+02      0.33107280E+02      0.56093574E-02
      0.37000000E+00      0.85043760E+02      0.42516278E+02      0.42521728E+02      0.57536727E-02
      0.37100000E+00      0.10919140E+03      0.54589007E+02      0.54596494E+02      0.59035824E-02
      0.37200000E+00      0.13708191E+03      0.68532600E+02      0.68543255E+02      0.60593849E-02
      0.37300000E+00      0.16226417E+03      0.81121704E+02      0.81136247E+02      0.62213987E-02
      0.37400000E+00      0.17373197E+03      0.86854446E+02      0.86871133E+02      0.63899639E-02
      0.37500000E+00      0.16478011E+03      0.82379304E+02      0.82394244E+02      0.65654449E-02
      0.37600000E+00      0.14094115E+03      0.70461636E+02      0.70472763E+02      0.67482324E-02
      0.37700000E+00      0.11325391E+03      0.56619556E+02      0.56627421E+02      0.69387455E-02
      0.37800000E+00      0.88757200E+02      0.44372164E+02      0.44377899E+02      0.71374338E-02
      0.37900000E+00      0.69442475E+02      0.34715372E+02      0.34719758E+02      0.73447798E-02
      0.38000000E+00      0.54869096E+02      0.27429028E+02      0.27432507E+02      0.75613024E-02
      0.38100000E+00      0.43984289E+02      0.21986836E+02      0.21989665E+02      0.77875600E-02
      0.38200000E+00      0.35809771E+02      0.17899702E+02      0.17902044E+02      0.80241544E-02
      0.38300000E+00      0.29595089E+02      0.14792426E+02      0.14794392E+02      0.82717349E-02
      0.38400000E+00      0.24800428E+02      0.12395113E+02      0.12396784E+02      0.85310028E-02
      0.38500000E+00      0.21045029E+02      0.10517397E+02      0.10518830E+02      0.88027164E-02
      0.38600000E+00      0.18060477E+02      0.90250739E+01      0.90263151E+01      0.90876969E-02
      0.38700000E+00      0.15656002E+02      0.78227656E+01      0.78238493E+01      0.93868346E-02
      0.38800000E+00      0.13694383E+02      0.68418643E+01      0.68428177E+01      0.97010959E-02
      0.38900000E+00      0.12075568E+02      0.60323463E+01      0.60331906E+01      0.10031531E-01
      0.39000000E+00      0.10725586E+02      0.53572271E+01      0.53579795E+01      0.10379285E-01
      0.39100000E+00      0.95889971E+01      0.47887887E+01      0.47894628E+01      0.10745603E-01
      0.39200000E+00      0.86237088E+01      0.43059849E+01      0.43065921E+01      0.11131848E-01
      0.39300000E+00      0.77973652E+01      0.38926381E+01      0.38931876E+01      0.11539507E-01
      0.39400000E+00      0.70848066E+01      0.35361685E+01      0.35366679E+01      0.11970211E-01
      0.39500000E+00      0.64662574E+01      0.32266880E+01      0.32271437E+01      0.12425750E-01
      0.39600000E+00      0.59260172E+01      0.29563459E+01      0.29567632E+01      0.12908089E-01
      0.39700000E+00      0.54515039E+01      0.27188505E+01      0.27192340E+01      0.13419394E-01
      0.39800000E+00      0.50325462E+01      0.25091153E+01      0.25094689E+01      0.13962051E-01
      0.39900000E+00      0.46608549E+01      0.23229947E+01      0.23233216E+01      0.14538701E-01
      0.40000000E+00      0.43296233E+01      0.21570840E+01      0.21573871E+01      0.15152266E-01
      0.40100000E+00      0.40332225E+01      0.20085674E+01      0.20088491E+01      0.15805989E-01
      0.40200000E+00      0.37669670E+01      0.18751005E+01      0.18753630E+01      0.16503478E-01
      0.40300000E+00      0.35269322E+01      0.17547192E+01      0.17549643E+01      0.17248751E-01
      0.40400000E+00      0.33098123E+01      0.16457683E+01      0.16459977E+01      0.18046299E-01
      0.40500000E+00      0.31128073E+01      0.15468455E+01      0.15470606E+01      0.18901155E-01
      0.40600000E+00      0.29335341E+01      0.14567565E+01      0.14569586E+01      0.19818973E-01
      0.40700000E+00      0.27699545E+01      0.13744791E+01      0.13746693E+01      0.20806116E-01
      0.40800000E+00      0.26203181E+01      0.12991345E+01      0.12993138E+01      0.21869773E-01
      0.40900000E+00      0.24831151E+01      0.12299638E+01      0.12301332E+01      0.23018083E-01
      0.41000000E+00      0.23570388E+01      0.11663092E+01      0.11664693E+01      0.24260292E-01
      0.41100000E+00      0.22409542E+01      0.11075978E+01      0.11077495E+01      0.25606939E-01
      0.41200000E+00      0.21338729E+01      0.10533294E+01      0.10534734E+01      0.27070077E-01
      0.41300000E+00      0.20349311E+01      0.10030654E+01      0.10032021E+01      0.28663543E-01
      0.41400000E+00      0.19433732E+01      0.95641993E+00      0.95654999E+00      0.30403275E-01
      0.41500000E+00      0.18585366E+01      0.91305251E+00      0.91317639E+00      0.32307715E-01
      0.41600000E+00      0.17798400E+01      0.87266181E+00      0.87277995E+00      0.34398281E-01
      0.41700000E+00      0.17067735E+01      0.83498036E+00      0.83509318E+00      0.36699969E-01
      0.41800000E+00      0.16388901E+01      0.79977008E+00      0.79987794E+00      0.39242081E-01
      0.41900000E+00      0.15757994E+01      0.76681850E+00      0.76692173E+00      0.42059143E-01
      0.42000000E+00      0.15171620E+01      0.73593552E+00      0.73603444E+00      0.45192050E-01
      0.42100000E+00      0.14626857E+01      0.70695065E+00      0.70704556E+00      0.48689520E-01
      0.42200000E+00      0.14121224E+01      0.67971065E+00      0.67980180E+00      0.52609934E-01
      0.42300000E+00      0.13652662E+01      0.65407745E+00      0.65416509E+00      0.57023706E-01
      0.42400000E+00      0.13219535E+01      0.62992639E+00      0.63001076E+00      0.62016350E-01
      0.42500000E+00      0.12820632E+01      0.60714471E+00      0.60722601E+00      0.67692473E-01
      0.42600000E+00      0.12455198E+01      0.58563018E+00      0.58570861E+00      0.74181052E-01
      0.42700000E+00      0.12122981E+01      0.56528997E+00      0.56536572E+00      0.81642451E-01
      0.42800000E+00      0.11824303E+01      0.54603962E+00      0.54611285E+00      0.90277866E-01
      0.42900000E+00      0.11560173E+01      0.52780213E+00      0.52787302E+00      0.10034218E+00
      0.43000000E+00      0.11332448E+01      0.51050723E+00      0.51057592E+00      0.11216166E+00
      0.43100000E+00      0.11144066E+01      0.49409065E+00      0.49415727E+00      0.12615865E+00
      0.43200000E+00      0.10999381E+01      0.47849351E+00      0.47855821E+00      0.14288640E+00
      0.43300000E+00      0.10904654E+01      0.46366181E+00      0.46372471E+00      0.16307890E+00
      0.43400000E+00      0.10868762E+01      0.44954595E+00      0.44960718E+00      0.18772310E+00
      0.43500000E+00      0.10904249E+01      0.43610030E+00      0.43615996E+00      0.21816459E+00
      0.43600000E+00      0.11028877E+01      0.42328281E+00      0.42334102E+00      0.25626387E+00
      0.43700000E+00      0.11267940E+01      0.41105471E+00      0.41111156E+00      0.30462772E+00
      0.43800000E+00      0.11657650E+01      0.39938017E+00      0.39943577E+00      0.36694909E+00
      0.43900000E+00      0.12249957E+01      0.38822607E+00      0.38828052E+00      0.44848911E+00
      0.44000000E+00      0.13118730E+01      0.37756175E+00      0.37761513E+00      0.55669612E+00
      0.44100000E+00      0.14365445E+01      0.36735878E+00      0.36741119E+00      0.70177449E+00
      0.44200000E+00      0.16116254E+01      0.35759078E+00      0.35764231E+00      0.89639228E+00
      0.44300000E+00      0.18484967E+01      0.34823325E+00      0.34828398E+00      0.11519795E+01
      0.44400000E+00      0.21442934E+01      0.33926337E+00      0.33931339E+00      0.14657166E+01
      0.44500000E+00      0.24537050E+01      0.33065989E+00      0.33070928E+00      0.17923358E+01
      0.44600000E+00      0.26658602E+01      0.32240296E+00      0.32245178E+00      0.20210054E+01
      0.44700000E+00      0.26593447E+01      0.31447404E+00      0.31452231E+00      0.20303483E+01
      0.44800000E+00      0.24297211E+01      0.30685590E+00      0.30690363E+00      0.18159615E+01
      0.44900000E+00      0.20944994E+01      0.29953249E+00      0.29957973E+00      0.14953871E+01
      0.45000000E+00      0.17669765E+01      0.29248882E+00      0.29253563E+00      0.11819520E+01
      0.45100000E+00      0.14957144E+01      0.28571079E+00      0.28575724E+00      0.92424634E+00
      0.45200000E+00      0.12853332E+01      0.27918519E+00      0.27923135E+00      0.72691665E+00
      0.45300000E+00      0.11250844E+01      0.27289960E+00      0.27294554E+00      0.57923924E+00
      0.45400000E+00      0.10024966E+01      0.26684237E+00      0.26688815E+00      0.46876610E+00
      0.45500000E+00      0.90738113E+00      0.26100256E+00      0.26104825E+00      0.38533031E+00
      0.45600000E+00      0.83223533E+00      0.25536990E+00      0.25541555E+00      0.32144987E+00
      0.45700000E+00      0.77172383E+00      0.24993469E+00      0.24998036E+00      0.27180876E+00
      0.45800000E+00      0.72208194E+00      0.24468784E+00      0.24473359E+00      0.23266050E+00
      0.45900000E+00      0.68064086E+00      0.23962075E+00      0.23966663E+00      0.20135346E+00
      0.46000000E+00      0.64548845E+00      0.23472534E+00      0.23477141E+00      0.17599171E+00
      0.46100000E+00      0.61523635E+00      0.22999396E+00      0.23004027E+00      0.15520212E+00
      0.46200000E+00      0.58886190E+00      0.22541940E+00      0.22546601E+00      0.13797649E+00
      0.46300000E+00      0.56560098E+00      0.22099486E+00      0.22104182E+00      0.12356430E+00
      0.46400000E+00      0.54487454E+00      0.21671390E+00      0.21676126E+00      0.11139938E+00
      0.46500000E+00      0.52623789E+00      0.21257043E+00      0.21261824E+00      0.10104922E+00
      0.46600000E+00      0.50934517E+00      0.20855868E+00      0.20860700E+00      0.92179483E-01
      0.46700000E+00      0.49392411E+00      0.20467320E+00      0.20472208E+00      0.84528827E-01
      0.46800000E+00      0.47975801E+00      0.20090882E+00      0.20095831E+00      0.77890882E-01
      0.46900000E+00      0.46667253E+00      0.19726063E+00      0.19731079E+00      0.72101115E-01
      0.47000000E+00      0.45452604E+00      0.19372398E+00      0.19377486E+00      0.67027190E-01
      0.47100000E+00      0.44320239E+00      0.19029447E+00      0.19034613E+00      0.62561801E-01
      0.47200000E+00      0.43260555E+00      0.18696789E+00      0.18702038E+00      0.58617278E-01
      0.47300000E+00      0.42265543E+00      0.18374027E+00      0.18379366E+00      0.55121506E-01
      0.47400000E+00      0.41328478E+00      0.18060783E+00      0.18066216E+00      0.52014790E-01
      0.47500000E+00      0.40443670E+00      0.17756696E+00      0.17762231E+00      0.49247436E-01
      0.47600000E+00      0.39606278E+00      0.17461425E+00      0.17467066E+00      0.46777868E-01
      0.47700000E+00      0.38812156E+00      0.17174643E+00      0.17180398E+00      0.44571148E-01
      0.47800000E+00      0.38057738E+00      0.16896042E+00      0.16901915E+00      0.42597808E-01
      0.47900000E+00      0.37339940E+00      0.16625324E+00      0.16631324E+00      0.40832923E-01
      0.48000000E+00      0.36656088E+00      0.16362210E+00      0.16368341E+00      0.39255366E-01
      0.48100000E+00      0.36003852E+00      0.16106430E+00      0.16112700E+00      0.37847219E-01
      0.48200000E+00      0.35381203E+00      0.15857729E+00      0.15864145E+00      0.36593288E-01
      0.48300000E+00      0.34786367E+00      0.15615863E+00      0.15622432E+00      0.35480723E-01
      0.48400000E+00      0.34217797E+00      0.15380599E+00      0.15387327E+00      0.34498704E-01
      0.48500000E+00      0.33674146E+00      0.15151715E+00      0.15158611E+00      0.33638198E-01
      0.48600000E+00      0.33154244E+00      0.14928999E+00      0.14936069E+00      0.32891760E-01
      0.48700000E+00      0.32657087E+00      0.14712248E+00      0.14719501E+00      0.32253380E-01
      0.48800000E+00      0.32181818E+00      0.14501269E+00      0.14508712E+00      0.31718372E-01
      0.48900000E+00      0.31727725E+00      0.14295877E+00      0.14303519E+00      0.31283293E-01
      0.49000000E+00      0.31294229E+00      0.14095895E+00      0.14103745E+00      0.30945896E-01
      0.49100000E+00      0.30880886E+00      0.13901154E+00      0.13909221E+00      0.30705109E-01
      0.49200000E+00      0.30487386E+00      0.13711494E+00      0.13719786E+00      0.30561055E-01
      0.49300000E+00      0.30113556E+00      0.13526760E+00      0.13535287E+00      0.30515094E-01
      0.49400000E+00      0.29759370E+00      0.13346804E+00      0.13355576E+00      0.30569905E-01
      0.49500000E+00      0.29424959E+00      0.13171485E+00      0.13180513E+00      0.30729611E-01
      0.49600000E+00      0.29110627E+00      0.13000670E+00      0.13009962E+00      0.30999950E-01
      0.49700000E+00      0.28816875E+00      0.12834228E+00      0.12843797E+00      0.31388508E-01
      0.49800000E+00      0.28544431E+00      0.12672036E+00      0.12681893E+00      0.31905016E-01
      0.49900000E+00      0.28294288E+00      0.12513978E+00      0.12524134E+00      0.32561756E-01
      0.50000000E+00      0.28067754E+00      0.12359940E+00      0.12370408E+00      0.33374067E-01
      0.50100000E+00      0.27866523E+00      0.12209814E+00      0.12220607E+00      0.34361018E-01
      0.50200000E+00      0.27692756E+00      0.12063499E+00      0.12074629E+00      0.35546287E-01
      0.50300000E+00      0.27549202E+00      0.11920895E+00      0.11932377E+00      0.36959302E-01
      0.50400000E+00      0.27439344E+00      0.11781911E+00      0.11793757E+00      0.38636762E-01
      0.50500000E+00      0.27367603E+00      0.11646455E+00      0.11658682E+00      0.40624659E-01
      0.50600000E+00      0.27339609E+00      0.11514443E+00      0.11527066E+00      0.42980999E-01
      0.50700000E+00      0.27362574E+00      0.11385794E+00      0.11398830E+00      0.45779501E-01
      0.50800000E+00      0.27445796E+00      0.11260432E+00      0.11273896E+00      0.49114688E-01
      0.50900000E+00      0.27601370E+00      0.11138281E+00      0.11152193E+00      0.53108961E-01
      0.51000000E+00      0.27845183E+00      0.11019274E+00      0.11033651E+00      0.57922577E-01
      0.51100000E+00      0.28198338E+00      0.10903345E+00      0.10918205E+00      0.63767876E-01
      0.51200000E+00      0.28689209E+00      0.10790430E+00      0.10805795E+00      0.70929840E-01
      0.51300000E+00      0.29356447E+00      0.10680471E+00      0.10696362E+00      0.79796145E-01
      0.51400000E+00      0.30253412E+00      0.10573412E+00      0.10589851E+00      0.90901487E-01
      0.51500000E+00      0.31454740E+00      0.10469202E+00      0.10486212E+00      0.10499326E+00
      0.51600000E+00      0.33066015E+00      0.10367791E+00      0.10385397E+00      0.12312827E+00
      0.51700000E+00      0.35237628E+00      0.10269135E+00      0.10287362E+00      0.14681131E+00
      0.51800000E+00      0.38183076E+00      0.10173191E+00      0.10192065E+00      0.17817819E+00
      0.51900000E+00      0.42197738E+00      0.10079920E+00      0.10099471E+00      0.22018347E+00
      0.52000000E+00      0.47658906E+00      0.99892876E-01      0.10009543E+00      0.27660076E+00
      0.52100000E+00      0.54943556E+00      0.99012604E-01      0.99222530E-01      0.35120043E+00
      0.52200000E+00      0.64105365E+00      0.98158100E-01      0.98375723E-01      0.44451983E+00
      0.52300000E+00      0.74098634E+00      0.97329109E-01      0.97554774E-01      0.54610246E+00
      0.52400000E+00      0.81901890E+00      0.96525407E-01      0.96759480E-01      0.62573403E+00
      0.52500000E+00      0.83547830E+00      0.95746808E-01      0.95989671E-01      0.64374183E+00
      0.52600000E+00      0.77965175E+00      0.94993160E-01      0.95245219E-01      0.58941338E+00
      0.52700000E+00      0.68289785E+00      0.94264356E-01      0.94526040E-01      0.49410747E+00
      0.52800000E+00      0.58296407E+00      0.93560326E-01      0.93832090E-01      0.39557166E+00
      0.52900000E+00      0.49867836E+00      0.92881040E-01      0.93163363E-01      0.31263396E+00
      0.53000000E+00      0.43334978E+00      0.92226506E-01      0.92519900E-01      0.24860337E+00
      0.53100000E+00      0.38415427E+00      0.91596780E-01      0.91901783E-01      0.20065571E+00
      0.53200000E+00      0.34720217E+00      0.90991959E-01      0.91309146E-01      0.16490107E+00
      0.53300000E+00      0.31918704E+00      0.90412193E-01      0.90742171E-01      0.13803267E+00
      0.53400000E+00      0.29764639E+00      0.89857682E-01      0.90201100E-01      0.11758761E+00
      0.53500000E+00      0.28082716E+00      0.89328682E-01      0.89686228E-01      0.10181226E+00
      0.53600000E+00      0.26749596E+00      0.88825510E-01      0.89197916E-01      0.89472533E-01
      0.53700000E+00      0.25678251E+00      0.88348544E-01      0.88736592E-01      0.79697375E-01
      0.53800000E+00      0.24806697E+00      0.87898232E-01      0.88302756E-01      0.71865980E-01
      0.53900000E+00      0.24090242E+00      0.87475096E-01      0.87896988E-01      0.65530334E-01
      0.54000000E+00      0.23496242E+00      0.87079740E-01      0.87519952E-01      0.60362732E-01
      0.54100000E+00      0.23000548E+00      0.86712854E-01      0.87172407E-01      0.56120224E-01
      0.54200000E+00      0.22585080E+00      0.86375225E-01      0.86855213E-01      0.52620361E-01
      0.54300000E+00      0.22236156E+00      0.86067745E-01      0.86569342E-01      0.49724471E-01
      0.54400000E+00      0.21943330E+00      0.85791424E-01      0.86315891E-01      0.47325983E-01
      0.54500000E+00      0.21698568E+00      0.85547398E-01      0.86096091E-01      0.45342189E-01
      0.54600000E+00      0.21495660E+00      0.85336944E-01      0.85911326E-01      0.43708335E-01
      0.54700000E+00      0.21329800E+00      0.85161500E-01      0.85763147E-01      0.42373353E-01
      0.54800000E+00      0.21197270E+00      0.85022678E-01      0.85653293E-01      0.41296730E-01
      0.54900000E+00      0.21095219E+00      0.84922285E-01      0.85583711E-01      0.40446194E-01
      0.55000000E+00      0.21021491E+00      0.84862350E-01      0.85556582E-01      0.39795984E-01
      0.55100000E+00      0.20974504E+00      0.84845146E-01      0.85574351E-01      0.39325543E-01
      0.55200000E+00      0.20953151E+00      0.84873220E-01      0.85639753E-01      0.39018534E-01
      0.55300000E+00      0.20956734E+00      0.84949415E-01      0.85755846E-01      0.38862080E-01
      0.55400000E+00      0.20984916E+00      0.85076913E-01      0.85926053E-01      0.38846192E-01
      0.55500000E+00      0.21037685E+00      0.85259299E-01      0.86154231E-01      0.38963322E-01
      0.55600000E+00      0.21115346E+00      0.85500667E-01      0.86444763E-01      0.39208033E-01
      0.55700000E+00      0.21218504E+00      0.85805673E-01      0.86802626E-01      0.39576739E-01
      0.55800000E+00      0.21348054E+00      0.86179574E-01      0.87233439E-01      0.40067524E-01
      0.55900000E+00      0.21505187E+00      0.86628313E-01      0.87743557E-01      0.40680005E-01
      0.56000000E+00      0.21691407E+00      0.87158632E-01      0.88340190E-01      0.41415248E-01
      0.56100000E+00      0.21908550E+00      0.87778216E-01      0.89031559E-01      0.42275723E-01
      0.56200000E+00      0.22158821E+00      0.88495854E-01      0.89827060E-01      0.43265296E-01
      0.56300000E+00      0.22444835E+00      0.89321631E-01      0.90737469E-01      0.44389254E-01
      0.56400000E+00      0.22769671E+00      0.90267156E-01      0.91775189E-01      0.45654366E-01
      0.56500000E+00      0.23136935E+00      0.91345838E-01      0.92954542E-01      0.47068977E-01
      0.56600000E+00      0.23550849E+00      0.92573229E-01      0.94292129E-01      0.48643137E-01
      0.56700000E+00      0.24016349E+00      0.93967436E-01      0.95807277E-01      0.50388781E-01
      0.56800000E+00      0.24539215E+00      0.95549632E-01      0.97522578E-01      0.52319941E-01
      0.56900000E+00      0.25126228E+00      0.97344696E-01      0.99464564E-01      0.54453024E-01
      0.57000000E+00      0.25785370E+00      0.99381998E-01      0.10166456E+00      0.56807146E-01
      0.57100000E+00      0.26526066E+00      0.10169640E+00      0.10415971E+00      0.59404548E-01
      0.57200000E+00      0.27359501E+00      0.10432953E+00      0.10699438E+00      0.62271097E-01
      0.57300000E+00      0.28299008E+00      0.10733136E+00      0.11022180E+00      0.65436913E-01
      0.57400000E+00      0.29360573E+00      0.11076231E+00      0.11390630E+00      0.68937122E-01
      0.57500000E+00      0.30563485E+00      0.11469591E+00      0.11812615E+00      0.72812795E-01
      0.57600000E+00      0.31931172E+00      0.11922232E+00      0.12297729E+00      0.77112106E-01
      0.57700000E+00      0.33492306E+00      0.12445304E+00      0.12857826E+00      0.81891768E-01
      0.57800000E+00      0.35282267E+00      0.13052705E+00      0.13507679E+00      0.87218831E-01
      0.57900000E+00      0.37345090E+00      0.13761929E+00      0.14265868E+00      0.93172939E-01
      0.58000000E+00      0.39736111E+00      0.14595202E+00      0.15155990E+00      0.99849187E-01
      0.58100000E+00      0.42525589E+00      0.15581075E+00      0.16208338E+00      0.10736176E+00
      0.58200000E+00      0.45803737E+00      0.16756637E+00      0.17462238E+00      0.11584864E+00
      0.58300000E+00      0.49687794E+00      0.18170663E+00      0.18969370E+00      0.12547761E+00
      0.58400000E+00      0.54332091E+00      0.19888131E+00      0.20798532E+00      0.13645429E+00
      0.58500000E+00      0.59942585E+00      0.21996784E+00      0.23042554E+00      0.14903248E+00
      0.58600000E+00      0.66798057E+00      0.24616777E+00      0.25828456E+00      0.16352825E+00
      0.58700000E+00      0.75281283E+00      0.27914946E+00      0.29332475E+00      0.18033863E+00
      0.58800000E+00      0.85924944E+00      0.32125916E+00      0.33802293E+00      0.19996737E+00
      0.58900000E+00      0.99478341E+00      0.37582849E+00      0.39589472E+00      0.22306022E+00
      0.59000000E+00      0.11700012E+01      0.44760071E+00      0.47194609E+00      0.25045437E+00
      0.59100000E+00      0.13997141E+01      0.54324281E+00      0.57322300E+00      0.28324832E+00
      0.59200000E+00      0.17037922E+01      0.67168571E+00      0.70920453E+00      0.32290196E+00
      0.59300000E+00      0.21057534E+01      0.84331576E+00      0.89105595E+00      0.37138177E+00
      0.59400000E+00      0.26234442E+01      0.10652041E+01      0.11268664E+01      0.43137373E+00
      0.59500000E+00      0.32404546E+01      0.13268315E+01      0.14070251E+01      0.50659809E+00
      0.59600000E+00      0.38545658E+01      0.15748952E+01      0.16773953E+01      0.60227534E+00
      0.59700000E+00      0.42643954E+01      0.17080031E+01      0.18305843E+01      0.72580810E+00
      0.59800000E+00      0.43167960E+01      0.16496154E+01      0.17794418E+01      0.88773892E+00
      0.59900000E+00      0.40956903E+01      0.14363775E+01      0.15563658E+01      0.11029472E+01
      0.60000000E+00      0.38373969E+01      0.11727911E+01      0.12729792E+01      0.13916267E+01
      0.60100000E+00      0.37246904E+01      0.93358338E+00      0.10129205E+01      0.17781866E+01
      0.60200000E+00      0.38303512E+01      0.74306435E+00      0.80482413E+00      0.22824628E+01
      0.60300000E+00      0.41370592E+01      0.59888472E+00      0.64709753E+00      0.28910769E+01
      0.60400000E+00      0.45210322E+01      0.49123406E+00      0.52932661E+00      0.35004715E+01
      0.60500000E+00      0.47363787E+01      0.41055642E+00      0.44111683E+00      0.38847055E+01
