#       Energy(Ry)            Total                 X                  Y                   Z
      0.30300000E+00      0.11984071E-01      0.52752097E-02      0.52732680E-02      0.14355937E-02
      0.30400000E+00      0.12163907E-01      0.53530076E-02      0.53510715E-02      0.14598275E-02
      0.30500000E+00      0.12347151E-01      0.54322454E-02      0.54303159E-02      0.14845894E-02
      0.30600000E+00      0.12533887E-01      0.55129576E-02      0.55110356E-02      0.15098941E-02
      0.30700000E+00      0.12724203E-01      0.55951796E-02      0.55932661E-02      0.15357573E-02
      0.30800000E+00      0.12918186E-01      0.56789479E-02      0.56770438E-02      0.15621948E-02
      0.30900000E+00      0.13115930E-01      0.57643000E-02      0.57624064E-02      0.15892234E-02
      0.31000000E+00      0.13317527E-01      0.58512745E-02      0.58493926E-02      0.16168600E-02
      0.31100000E+00      0.13523076E-01      0.59399114E-02      0.59380423E-02      0.16451226E-02
      0.31200000E+00      0.13732678E-01      0.60302518E-02      0.60283967E-02      0.16740296E-02
      0.31300000E+00      0.13946436E-01      0.61223379E-02      0.61204982E-02      0.17036000E-02
      0.31400000E+00      0.14164457E-01      0.62162135E-02      0.62143903E-02      0.17338538E-02
      0.31500000E+00      0.14386853E-01      0.63119234E-02      0.63101183E-02      0.17648114E-02
      0.31600000E+00      0.14613737E-01      0.64095141E-02      0.64077286E-02      0.17964941E-02
      0.31700000E+00      0.14845227E-01      0.65090335E-02      0.65072690E-02      0.18289241E-02
      0.31800000E+00      0.15081444E-01      0.66105309E-02      0.66087890E-02      0.18621244E-02
      0.31900000E+00      0.15322516E-01      0.67140572E-02      0.67123396E-02      0.18961188E-02
      0.32000000E+00      0.15568570E-01      0.68196650E-02      0.68179735E-02      0.19309320E-02
      0.32100000E+00      0.15819743E-01      0.69274086E-02      0.69257449E-02      0.19665899E-02
      0.32200000E+00      0.16076173E-01      0.70373439E-02      0.70357100E-02      0.20031190E-02
      0.32300000E+00      0.16338002E-01      0.71495288E-02      0.71479266E-02      0.20405472E-02
      0.32400000E+00      0.16605381E-01      0.72640229E-02      0.72624547E-02      0.20789034E-02
      0.32500000E+00      0.16878461E-01      0.73808880E-02      0.73793559E-02      0.21182177E-02
      0.32600000E+00      0.17157403E-01      0.75001879E-02      0.74986941E-02      0.21585212E-02
      0.32700000E+00      0.17442370E-01      0.76219883E-02      0.76205352E-02      0.21998465E-02
      0.32800000E+00      0.17733532E-01      0.77463573E-02      0.77449476E-02      0.22422274E-02
      0.32900000E+00      0.18031066E-01      0.78733655E-02      0.78720016E-02      0.22856993E-02
      0.33000000E+00      0.18335154E-01      0.80030854E-02      0.80017701E-02      0.23302988E-02
      0.33100000E+00      0.18645985E-01      0.81355924E-02      0.81343287E-02      0.23760642E-02
      0.33200000E+00      0.18963755E-01      0.82709643E-02      0.82697552E-02      0.24230354E-02
      0.33300000E+00      0.19288666E-01      0.84092818E-02      0.84081303E-02      0.24712540E-02
      0.33400000E+00      0.19620929E-01      0.85506282E-02      0.85495377E-02      0.25207633E-02
      0.33500000E+00      0.19960762E-01      0.86950899E-02      0.86940638E-02      0.25716086E-02
      0.33600000E+00      0.20308391E-01      0.88427562E-02      0.88417982E-02      0.26238372E-02
      0.33700000E+00      0.20664051E-01      0.89937197E-02      0.89928336E-02      0.26774983E-02
      0.33800000E+00      0.21027986E-01      0.91480764E-02      0.91472661E-02      0.27326435E-02
      0.33900000E+00      0.21400447E-01      0.93059255E-02      0.93051953E-02      0.27893266E-02
      0.34000000E+00      0.21781698E-01      0.94673702E-02      0.94667243E-02      0.28476039E-02
      0.34100000E+00      0.22172011E-01      0.96325171E-02      0.96319603E-02      0.29075341E-02
      0.34200000E+00      0.22571670E-01      0.98014771E-02      0.98010140E-02      0.29691790E-02
      0.34300000E+00      0.22980968E-01      0.99743650E-02      0.99740006E-02      0.30326028E-02
      0.34400000E+00      0.23400212E-01      0.10151300E-01      0.10151040E-01      0.30978731E-02
      0.34500000E+00      0.23829720E-01      0.10332405E-01      0.10332255E-01      0.31650604E-02
      0.34600000E+00      0.24269823E-01      0.10517810E-01      0.10517775E-01      0.32342387E-02
      0.34700000E+00      0.24720866E-01      0.10707647E-01      0.10707733E-01      0.33054857E-02
      0.34800000E+00      0.25183206E-01      0.10902055E-01      0.10902269E-01      0.33788827E-02
      0.34900000E+00      0.25657218E-01      0.11101177E-01      0.11101526E-01      0.34545151E-02
      0.35000000E+00      0.26143290E-01      0.11305164E-01      0.11305654E-01      0.35324724E-02
      0.35100000E+00      0.26641828E-01      0.11514170E-01      0.11514810E-01      0.36128488E-02
      0.35200000E+00      0.27153253E-01      0.11728357E-01      0.11729154E-01      0.36957431E-02
      0.35300000E+00      0.27678006E-01      0.11947893E-01      0.11948855E-01      0.37812593E-02
      0.35400000E+00      0.28216547E-01      0.12172953E-01      0.12174089E-01      0.38695065E-02
      0.35500000E+00      0.28769355E-01      0.12403718E-01      0.12405037E-01      0.39605999E-02
      0.35600000E+00      0.29336931E-01      0.12640380E-01      0.12641891E-01      0.40546605E-02
      0.35700000E+00      0.29919796E-01      0.12883134E-01      0.12884847E-01      0.41518156E-02
      0.35800000E+00      0.30518498E-01      0.13132186E-01      0.13134112E-01      0.42521999E-02
      0.35900000E+00      0.31133606E-01      0.13387750E-01      0.13389901E-01      0.43559547E-02
      0.36000000E+00      0.31765717E-01      0.13650050E-01      0.13652437E-01      0.44632298E-02
      0.36100000E+00      0.32415456E-01      0.13919319E-01      0.13921954E-01      0.45741827E-02
      0.36200000E+00      0.33083475E-01      0.14195800E-01      0.14198696E-01      0.46889801E-02
      0.36300000E+00      0.33770459E-01      0.14479745E-01      0.14482916E-01      0.48077981E-02
      0.36400000E+00      0.34477124E-01      0.14771421E-01      0.14774881E-01      0.49308230E-02
      0.36500000E+00      0.35204220E-01      0.15071102E-01      0.15074867E-01      0.50582517E-02
      0.36600000E+00      0.35952536E-01      0.15379079E-01      0.15383164E-01      0.51902928E-02
      0.36700000E+00      0.36722896E-01      0.15695653E-01      0.15700076E-01      0.53271674E-02
      0.36800000E+00      0.37516168E-01      0.16021140E-01      0.16025918E-01      0.54691097E-02
      0.36900000E+00      0.38333262E-01      0.16355871E-01      0.16361023E-01      0.56163683E-02
      0.37000000E+00      0.39175136E-01      0.16700192E-01      0.16705737E-01      0.57692072E-02
      0.37100000E+00      0.40042797E-01      0.17054465E-01      0.17060425E-01      0.59279066E-02
      0.37200000E+00      0.40937305E-01      0.17419072E-01      0.17425468E-01      0.60927646E-02
      0.37300000E+00      0.41859775E-01      0.17794411E-01      0.17801266E-01      0.62640985E-02
      0.37400000E+00      0.42811383E-01      0.18180900E-01      0.18188238E-01      0.64422457E-02
      0.37500000E+00      0.43793356E-01      0.18578972E-01      0.18586819E-01      0.66275658E-02
      0.37600000E+00      0.44806970E-01      0.18989072E-01      0.18997456E-01      0.68204417E-02
      0.37700000E+00      0.45853541E-01      0.19411652E-01      0.19420607E-01      0.70212814E-02
      0.37800000E+00      0.46934464E-01      0.19847190E-01      0.19856753E-01      0.72305207E-02
      0.37900000E+00      0.48051272E-01      0.20296217E-01      0.20306428E-01      0.74486271E-02
      0.38000000E+00      0.49205631E-01      0.20759316E-01      0.20770213E-01      0.76761020E-02
      0.38100000E+00      0.50399293E-01      0.21237094E-01      0.21248717E-01      0.79134821E-02
      0.38200000E+00      0.51634080E-01      0.21730175E-01      0.21742563E-01      0.81613420E-02
      0.38300000E+00      0.52911903E-01      0.22239204E-01      0.22252402E-01      0.84202977E-02
      0.38400000E+00      0.54234784E-01      0.22764860E-01      0.22778913E-01      0.86910105E-02
      0.38500000E+00      0.55604862E-01      0.23307856E-01      0.23322814E-01      0.89741917E-02
      0.38600000E+00      0.57024414E-01      0.23868945E-01      0.23884863E-01      0.92706067E-02
      0.38700000E+00      0.58495859E-01      0.24448922E-01      0.24465857E-01      0.95810802E-02
      0.38800000E+00      0.60021769E-01      0.25048626E-01      0.25066641E-01      0.99065019E-02
      0.38900000E+00      0.61604882E-01      0.25668944E-01      0.25688106E-01      0.10247833E-01
      0.39000000E+00      0.63248116E-01      0.26310812E-01      0.26331194E-01      0.10606111E-01
      0.39100000E+00      0.64954582E-01      0.26975221E-01      0.26996901E-01      0.10982461E-01
      0.39200000E+00      0.66727601E-01      0.27663218E-01      0.27686282E-01      0.11378101E-01
      0.39300000E+00      0.68570720E-01      0.28375913E-01      0.28400454E-01      0.11794354E-01
      0.39400000E+00      0.70487734E-01      0.29114481E-01      0.29140597E-01      0.12232656E-01
      0.39500000E+00      0.72482705E-01      0.29880166E-01      0.29907967E-01      0.12694573E-01
      0.39600000E+00      0.74559988E-01      0.30674288E-01      0.30703894E-01      0.13181807E-01
      0.39700000E+00      0.76724257E-01      0.31498249E-01      0.31529790E-01      0.13696219E-01
      0.39800000E+00      0.78980533E-01      0.32353536E-01      0.32387156E-01      0.14239842E-01
      0.39900000E+00      0.81334222E-01      0.33241730E-01      0.33277590E-01      0.14814903E-01
      0.40000000E+00      0.83791148E-01      0.34164515E-01      0.34202790E-01      0.15423844E-01
      0.40100000E+00      0.86357597E-01      0.35123679E-01      0.35164569E-01      0.16069350E-01
      0.40200000E+00      0.89040364E-01      0.36121131E-01      0.36164857E-01      0.16754376E-01
      0.40300000E+00      0.91846809E-01      0.37158905E-01      0.37205720E-01      0.17482185E-01
      0.40400000E+00      0.94784919E-01      0.38239173E-01      0.38289364E-01      0.18256383E-01
      0.40500000E+00      0.97863376E-01      0.39364253E-01      0.39418155E-01      0.19080969E-01
      0.40600000E+00      0.10109164E+00      0.40536629E-01      0.40594627E-01      0.19960381E-01
      0.40700000E+00      0.10448000E+00      0.41758951E-01      0.41821503E-01      0.20899548E-01
      0.40800000E+00      0.10803965E+00      0.43034050E-01      0.43101695E-01      0.21903908E-01
      0.40900000E+00      0.11178263E+00      0.44364929E-01      0.44438302E-01      0.22979402E-01
      0.41000000E+00      0.11572179E+00      0.45754758E-01      0.45834598E-01      0.24132437E-01
      0.41100000E+00      0.11987113E+00      0.47206914E-01      0.47294094E-01      0.25370121E-01
      0.41200000E+00      0.12424669E+00      0.48725115E-01      0.48820726E-01      0.26700852E-01
      0.41300000E+00      0.12886711E+00      0.50313474E-01      0.50418985E-01      0.28134650E-01
      0.41400000E+00      0.13375318E+00      0.51976439E-01      0.52093855E-01      0.29682889E-01
      0.41500000E+00      0.13892770E+00      0.53718748E-01      0.53850782E-01      0.31358170E-01
      0.41600000E+00      0.14441585E+00      0.55545463E-01      0.55695785E-01      0.33174598E-01
      0.41700000E+00      0.15024579E+00      0.57462041E-01      0.57635564E-01      0.35148187E-01
      0.41800000E+00      0.15644905E+00      0.59474379E-01      0.59677407E-01      0.37297267E-01
      0.41900000E+00      0.16306027E+00      0.61588861E-01      0.61828485E-01      0.39642925E-01
      0.42000000E+00      0.17011567E+00      0.63812391E-01      0.64093765E-01      0.42209513E-01
      0.42100000E+00      0.17765037E+00      0.66152419E-01      0.66472697E-01      0.45025258E-01
      0.42200000E+00      0.18569973E+00      0.68617007E-01      0.68959704E-01      0.48123020E-01
      0.42300000E+00      0.19431158E+00      0.71214988E-01      0.71555379E-01      0.51541217E-01
      0.42400000E+00      0.20355757E+00      0.73956118E-01      0.74276472E-01      0.55324979E-01
      0.42500000E+00      0.21352619E+00      0.76851099E-01      0.77147494E-01      0.59527593E-01
      0.42600000E+00      0.22431282E+00      0.79911587E-01      0.80188914E-01      0.64212315E-01
      0.42700000E+00      0.23602095E+00      0.83150292E-01      0.83415991E-01      0.69454667E-01
      0.42800000E+00      0.24876869E+00      0.86581132E-01      0.86842187E-01      0.75345375E-01
      0.42900000E+00      0.26269514E+00      0.90219397E-01      0.90481598E-01      0.81994143E-01
      0.43000000E+00      0.27796646E+00      0.94081924E-01      0.94349972E-01      0.89534560E-01
      0.43100000E+00      0.29478290E+00      0.98187286E-01      0.98465095E-01      0.98130519E-01
      0.43200000E+00      0.31338772E+00      0.10255601E+00      0.10284699E+00      0.10798472E+00
      0.43300000E+00      0.33407897E+00      0.10721083E+00      0.10751811E+00      0.11935003E+00
      0.43400000E+00      0.35722536E+00      0.11217698E+00      0.11250356E+00      0.13254482E+00
      0.43500000E+00      0.38328787E+00      0.11748250E+00      0.11783139E+00      0.14797397E+00
      0.43600000E+00      0.41284952E+00      0.12315866E+00      0.12353299E+00      0.16615787E+00
      0.43700000E+00      0.44665692E+00      0.12924039E+00      0.12964347E+00      0.18777306E+00
      0.43800000E+00      0.48567896E+00      0.13576678E+00      0.13620221E+00      0.21370996E+00
      0.43900000E+00      0.53119096E+00      0.14278177E+00      0.14325349E+00      0.24515570E+00
      0.44000000E+00      0.58489664E+00      0.15033476E+00      0.15084716E+00      0.28371472E+00
      0.44100000E+00      0.64910714E+00      0.15848157E+00      0.15903955E+00      0.33158601E+00
      0.44200000E+00      0.72700534E+00      0.16728535E+00      0.16789447E+00      0.39182551E+00
      0.44300000E+00      0.82303648E+00      0.17681785E+00      0.17748439E+00      0.46873423E+00
      0.44400000E+00      0.94347586E+00      0.18716078E+00      0.18789193E+00      0.56842313E+00
      0.44500000E+00      0.10972130E+01      0.19840759E+00      0.19921156E+00      0.69959383E+00
      0.44600000E+00      0.12966841E+01      0.21066544E+00      0.21155171E+00      0.87446690E+00
      0.44700000E+00      0.15584557E+01      0.22405776E+00      0.22503728E+00      0.11093606E+01
      0.44800000E+00      0.19016002E+01      0.23872722E+00      0.23981272E+00      0.14230603E+01
      0.44900000E+00      0.23385786E+01      0.25483943E+00      0.25604578E+00      0.18276933E+01
      0.45000000E+00      0.28485137E+01      0.27258745E+00      0.27393212E+00      0.23019941E+01
      0.45100000E+00      0.33315968E+01      0.29219728E+00      0.29370103E+00      0.27456984E+01
      0.45200000E+00      0.36038051E+01      0.31393489E+00      0.31562251E+00      0.29742476E+01
      0.45300000E+00      0.35340360E+01      0.33811521E+00      0.34001633E+00      0.28559044E+01
      0.45400000E+00      0.31969545E+01      0.36511336E+00      0.36726340E+00      0.24645777E+01
      0.45500000E+00      0.27821818E+01      0.39537857E+00      0.39782001E+00      0.19889832E+01
      0.45600000E+00      0.24218509E+01      0.42945186E+00      0.43223616E+00      0.15601628E+01
      0.45700000E+00      0.21586054E+01      0.46798927E+00      0.47117931E+00      0.12194368E+01
      0.45800000E+00      0.19890038E+01      0.51179206E+00      0.51546533E+00      0.96174639E+00
      0.45900000E+00      0.18972577E+01      0.56184666E+00      0.56609935E+00      0.76931167E+00
      0.46000000E+00      0.18686884E+01      0.61937766E+00      0.62433022E+00      0.62498055E+00
      0.46100000E+00      0.18930877E+01      0.68591925E+00      0.69172402E+00      0.51544447E+00
      0.46200000E+00      0.19647704E+01      0.76341184E+00      0.77026353E+00      0.43109501E+00
      0.46300000E+00      0.20819698E+01      0.85433454E+00      0.86248459E+00      0.36515070E+00
      0.46400000E+00      0.22463902E+01      0.96188965E+00      0.97166635E+00      0.31283427E+00
      0.46500000E+00      0.24631175E+01      0.10902628E+01      0.11020999E+01      0.27075491E+00
      0.46600000E+00      0.27409435E+01      0.12449941E+01      0.12594720E+01      0.23647743E+00
      0.46700000E+00      0.30931644E+01      0.14335147E+01      0.14514205E+01      0.20822919E+00
      0.46800000E+00      0.35389793E+01      0.16659309E+01      0.16883467E+01      0.18470180E+00
      0.46900000E+00      0.41057113E+01      0.19561806E+01      0.19846145E+01      0.16491624E+00
      0.47000000E+00      0.48322066E+01      0.23237483E+01      0.23603280E+01      0.14813027E+00
      0.47100000E+00      0.57739084E+01      0.27961889E+01      0.28439455E+01      0.13377412E+00
      0.47200000E+00      0.70101488E+01      0.34127407E+01      0.34760028E+01      0.12140541E+00
      0.47300000E+00      0.86537125E+01      0.42290844E+01      0.43139513E+01      0.11067686E+00
      0.47400000E+00      0.10860302E+02      0.53221707E+01      0.54368182E+01      0.10131312E+00
      0.47500000E+00      0.13826972E+02      0.67899923E+01      0.69438864E+01      0.93093742E-01
      0.47600000E+00      0.17744065E+02      0.87294514E+01      0.89287734E+01      0.85840675E-01
      0.47700000E+00      0.22614475E+02      0.11150621E+02      0.11384445E+02      0.79408946E-01
      0.47800000E+00      0.27835290E+02      0.13773101E+02      0.13988510E+02      0.73679587E-01
      0.47900000E+00      0.31771962E+02      0.15803258E+02      0.15900150E+02      0.68554250E-01
      0.48000000E+00      0.32411889E+02      0.16220435E+02      0.16127503E+02      0.63951088E-01
      0.48100000E+00      0.29375668E+02      0.14776554E+02      0.14539312E+02      0.59801600E-01
      0.48200000E+00      0.24380063E+02      0.12299630E+02      0.12024385E+02      0.56048102E-01
      0.48300000E+00      0.19323186E+02      0.97571239E+01      0.95134209E+01      0.52641702E-01
      0.48400000E+00      0.15102632E+02      0.76227626E+01      0.74303290E+01      0.49540817E-01
      0.48500000E+00      0.11852356E+02      0.59755952E+01      0.58300512E+01      0.46710012E-01
      0.48600000E+00      0.94170070E+01      0.47409746E+01      0.46319136E+01      0.44118901E-01
      0.48700000E+00      0.75966105E+01      0.38185495E+01      0.37363199E+01      0.41741216E-01
      0.48800000E+00      0.62236469E+01      0.31234449E+01      0.30606480E+01      0.39554143E-01
      0.48900000E+00      0.51739394E+01      0.25925446E+01      0.25438571E+01      0.37537805E-01
      0.49000000E+00      0.43591871E+01      0.21809239E+01      0.21425884E+01      0.35674841E-01
      0.49100000E+00      0.37172339E+01      0.18569600E+01      0.18263240E+01      0.33950038E-01
      0.49200000E+00      0.32041629E+01      0.15983186E+01      0.15734943E+01      0.32350024E-01
      0.49300000E+00      0.27886286E+01      0.13890693E+01      0.13686963E+01      0.30863003E-01
      0.49400000E+00      0.24479687E+01      0.12177029E+01      0.12007873E+01      0.29478543E-01
      0.49500000E+00      0.21655705E+01      0.10757889E+01      0.10615943E+01      0.28187388E-01
      0.49600000E+00      0.19290864E+01      0.95706592E+00      0.94503918E+00      0.26981304E-01
      0.49700000E+00      0.17292144E+01      0.85682071E+00      0.84654077E+00      0.25852947E-01
      0.49800000E+00      0.15588572E+01      0.77145954E+00      0.76260194E+00      0.24795746E-01
      0.49900000E+00      0.14125339E+01      0.69820919E+00      0.69052096E+00      0.23803814E-01
      0.50000000E+00      0.12859643E+01      0.63490533E+00      0.62818710E+00      0.22871859E-01
      0.50100000E+00      0.11757701E+01      0.57984097E+00      0.57393400E+00      0.21995114E-01
      0.50200000E+00      0.10792590E+01      0.53165654E+00      0.52643324E+00      0.21169280E-01
      0.50300000E+00      0.99426590E+00      0.48925926E+00      0.48461619E+00      0.20390466E-01
      0.50400000E+00      0.91903428E+00      0.45176327E+00      0.44761587E+00      0.19655147E-01
      0.50500000E+00      0.85212825E+00      0.41844476E+00      0.41472337E+00      0.18960125E-01
      0.50600000E+00      0.79236508E+00      0.38870788E+00      0.38535472E+00      0.18302487E-01
      0.50700000E+00      0.73876388E+00      0.36205875E+00      0.35902556E+00      0.17679583E-01
      0.50800000E+00      0.69050586E+00      0.33808532E+00      0.33533155E+00      0.17088991E-01
      0.50900000E+00      0.64690335E+00      0.31644175E+00      0.31393311E+00      0.16528498E-01
      0.51000000E+00      0.60737555E+00      0.29683606E+00      0.29454341E+00      0.15996078E-01
      0.51100000E+00      0.57142925E+00      0.27902047E+00      0.27691891E+00      0.15489873E-01
      0.51200000E+00      0.53864354E+00      0.26278361E+00      0.26085176E+00      0.15008176E-01
      0.51300000E+00      0.50865745E+00      0.24794430E+00      0.24616374E+00      0.14549417E-01
      0.51400000E+00      0.48116007E+00      0.23434659E+00      0.23270134E+00      0.14112152E-01
      0.51500000E+00      0.45588243E+00      0.22185561E+00      0.22033178E+00      0.13695046E-01
      0.51600000E+00      0.43259092E+00      0.21035431E+00      0.20893975E+00      0.13296868E-01
      0.51700000E+00      0.41108188E+00      0.19974065E+00      0.19842475E+00      0.12916480E-01
      0.51800000E+00      0.39117708E+00      0.18992543E+00      0.18869883E+00      0.12552828E-01
      0.51900000E+00      0.37272006E+00      0.18083035E+00      0.17968478E+00      0.12204936E-01
      0.52000000E+00      0.35557296E+00      0.17238645E+00      0.17131462E+00      0.11871897E-01
      0.52100000E+00      0.33961398E+00      0.16453285E+00      0.16352827E+00      0.11552869E-01
      0.52200000E+00      0.32473518E+00      0.15721561E+00      0.15627250E+00      0.11247070E-01
      0.52300000E+00      0.31084058E+00      0.15038681E+00      0.14950000E+00      0.10953771E-01
      0.52400000E+00      0.29784470E+00      0.14400376E+00      0.14316864E+00      0.10672292E-01
      0.52500000E+00      0.28567111E+00      0.13802835E+00      0.13724077E+00      0.10402001E-01
      0.52600000E+00      0.27425138E+00      0.13242643E+00      0.13168265E+00      0.10142306E-01
      0.52700000E+00      0.26352406E+00      0.12716737E+00      0.12646404E+00      0.98926548E-02
      0.52800000E+00      0.25343386E+00      0.12222363E+00      0.12155770E+00      0.96525296E-02
      0.52900000E+00      0.24393088E+00      0.11757036E+00      0.11693907E+00      0.94214469E-02
      0.53000000E+00      0.23497007E+00      0.11318513E+00      0.11258599E+00      0.91989532E-02
      0.53100000E+00      0.22651059E+00      0.10904762E+00      0.10847835E+00      0.89846230E-02
      0.53200000E+00      0.21851542E+00      0.10513942E+00      0.10459795E+00      0.87780573E-02
      0.53300000E+00      0.21095089E+00      0.10144379E+00      0.10092822E+00      0.85788809E-02
      0.53400000E+00      0.20378632E+00      0.97945490E-01      0.97454094E-01      0.83867414E-02
      0.53500000E+00      0.19699376E+00      0.94630630E-01      0.94161825E-01      0.82013072E-02
      0.53600000E+00      0.19054764E+00      0.91486519E-01      0.91038852E-01      0.80222659E-02
      0.53700000E+00      0.18442456E+00      0.88501551E-01      0.88073685E-01      0.78493234E-02
      0.53800000E+00      0.17860308E+00      0.85665086E-01      0.85255794E-01      0.76822022E-02
      0.53900000E+00      0.17306352E+00      0.82967365E-01      0.82575513E-01      0.75206406E-02
      0.54000000E+00      0.16778777E+00      0.80399417E-01      0.80023959E-01      0.73643916E-02
      0.54100000E+00      0.16275916E+00      0.77952986E-01      0.77592956E-01      0.72132216E-02
      0.54200000E+00      0.15796234E+00      0.75620465E-01      0.75274968E-01      0.70669099E-02
      0.54300000E+00      0.15338312E+00      0.73394832E-01      0.73063041E-01      0.69252478E-02
      0.54400000E+00      0.14900839E+00      0.71269603E-01      0.70950748E-01      0.67880376E-02
      0.54500000E+00      0.14482601E+00      0.69238776E-01      0.68932144E-01      0.66550920E-02
      0.54600000E+00      0.14082475E+00      0.67296795E-01      0.67001721E-01      0.65262338E-02
      0.54700000E+00      0.13699417E+00      0.65438505E-01      0.65154371E-01      0.64012947E-02
      0.54800000E+00      0.13332459E+00      0.63659123E-01      0.63385353E-01      0.62801150E-02
      0.54900000E+00      0.12980700E+00      0.61954202E-01      0.61690259E-01      0.61625432E-02
      0.55000000E+00      0.12643303E+00      0.60319608E-01      0.60064988E-01      0.60484354E-02
      0.55100000E+00      0.12319486E+00      0.58751487E-01      0.58505721E-01      0.59376549E-02
      0.55200000E+00      0.12008522E+00      0.57246249E-01      0.57008898E-01      0.58300716E-02
      0.55300000E+00      0.11709730E+00      0.55800542E-01      0.55571194E-01      0.57255617E-02
      0.55400000E+00      0.11422475E+00      0.54411237E-01      0.54189507E-01      0.56240076E-02
      0.55500000E+00      0.11146164E+00      0.53075408E-01      0.52860932E-01      0.55252969E-02
      0.55600000E+00      0.10880239E+00      0.51790316E-01      0.51582755E-01      0.54293230E-02
      0.55700000E+00      0.10624181E+00      0.50553397E-01      0.50352431E-01      0.53359840E-02
      0.55800000E+00      0.10377500E+00      0.49362248E-01      0.49167575E-01      0.52451828E-02
      0.55900000E+00      0.10139739E+00      0.48214612E-01      0.48025950E-01      0.51568266E-02
      0.56000000E+00      0.99104653E-01      0.47108373E-01      0.46925454E-01      0.50708271E-02
      0.56100000E+00      0.96892753E-01      0.46041541E-01      0.45864113E-01      0.49870999E-02
      0.56200000E+00      0.94757878E-01      0.45012245E-01      0.44840070E-01      0.49055642E-02
      0.56300000E+00      0.92696443E-01      0.44018723E-01      0.43851578E-01      0.48261429E-02
      0.56400000E+00      0.90705070E-01      0.43059318E-01      0.42896990E-01      0.47487624E-02
      0.56500000E+00      0.88780573E-01      0.42132467E-01      0.41974755E-01      0.46733521E-02
      0.56600000E+00      0.86919949E-01      0.41236696E-01      0.41083409E-01      0.45998445E-02
      0.56700000E+00      0.85120359E-01      0.40370613E-01      0.40221572E-01      0.45281750E-02
      0.56800000E+00      0.83379125E-01      0.39532905E-01      0.39387939E-01      0.44582819E-02
      0.56900000E+00      0.81693711E-01      0.38722329E-01      0.38581277E-01      0.43901058E-02
      0.57000000E+00      0.80061722E-01      0.37937713E-01      0.37800420E-01      0.43235899E-02
      0.57100000E+00      0.78480888E-01      0.37177944E-01      0.37044265E-01      0.42586799E-02
      0.57200000E+00      0.76949062E-01      0.36441971E-01      0.36311768E-01      0.41953234E-02
      0.57300000E+00      0.75464206E-01      0.35728798E-01      0.35601938E-01      0.41334705E-02
      0.57400000E+00      0.74024389E-01      0.35037479E-01      0.34913838E-01      0.40730730E-02
      0.57500000E+00      0.72627781E-01      0.34367120E-01      0.34246577E-01      0.40140847E-02
      0.57600000E+00      0.71272640E-01      0.33716868E-01      0.33599311E-01      0.39564614E-02
      0.57700000E+00      0.69957316E-01      0.33085918E-01      0.32971238E-01      0.39001605E-02
      0.57800000E+00      0.68680238E-01      0.32473501E-01      0.32361596E-01      0.38451410E-02
      0.57900000E+00      0.67439914E-01      0.31878890E-01      0.31769661E-01      0.37913637E-02
      0.58000000E+00      0.66234923E-01      0.31301390E-01      0.31194743E-01      0.37387906E-02
      0.58100000E+00      0.65063914E-01      0.30740342E-01      0.30636187E-01      0.36873853E-02
      0.58200000E+00      0.63925599E-01      0.30195117E-01      0.30093369E-01      0.36371130E-02
      0.58300000E+00      0.62818752E-01      0.29665118E-01      0.29565695E-01      0.35879398E-02
      0.58400000E+00      0.61742204E-01      0.29149773E-01      0.29052598E-01      0.35398333E-02
      0.58500000E+00      0.60694840E-01      0.28648541E-01      0.28553537E-01      0.34927623E-02
      0.58600000E+00      0.59675597E-01      0.28160902E-01      0.28067999E-01      0.34466966E-02
      0.58700000E+00      0.58683458E-01      0.27686361E-01      0.27595490E-01      0.34016073E-02
      0.58800000E+00      0.57717456E-01      0.27224447E-01      0.27135542E-01      0.33574664E-02
      0.58900000E+00      0.56776662E-01      0.26774709E-01      0.26687707E-01      0.33142469E-02
      0.59000000E+00      0.55860193E-01      0.26336715E-01      0.26251556E-01      0.32719228E-02
      0.59100000E+00      0.54967202E-01      0.25910053E-01      0.25826680E-01      0.32304691E-02
      0.59200000E+00      0.54096878E-01      0.25494330E-01      0.25412687E-01      0.31898615E-02
      0.59300000E+00      0.53248448E-01      0.25089169E-01      0.25009203E-01      0.31500767E-02
      0.59400000E+00      0.52421170E-01      0.24694209E-01      0.24615869E-01      0.31110921E-02
      0.59500000E+00      0.51614333E-01      0.24309106E-01      0.24232342E-01      0.30728860E-02
      0.59600000E+00      0.50827257E-01      0.23933527E-01      0.23858293E-01      0.30354373E-02
      0.59700000E+00      0.50059289E-01      0.23567157E-01      0.23493407E-01      0.29987256E-02
      0.59800000E+00      0.49309805E-01      0.23209692E-01      0.23137382E-01      0.29627315E-02
      0.59900000E+00      0.48578204E-01      0.22860840E-01      0.22789929E-01      0.29274358E-02
      0.60000000E+00      0.47863912E-01      0.22520323E-01      0.22450769E-01      0.28928202E-02
      0.60100000E+00      0.47166376E-01      0.22187872E-01      0.22119638E-01      0.28588669E-02
      0.60200000E+00      0.46485065E-01      0.21863229E-01      0.21796277E-01      0.28255588E-02
      0.60300000E+00      0.45819471E-01      0.21546149E-01      0.21480443E-01      0.27928794E-02
      0.60400000E+00      0.45169105E-01      0.21236394E-01      0.21171899E-01      0.27608124E-02
      0.60500000E+00      0.44533496E-01      0.20933735E-01      0.20870419E-01      0.27293423E-02
