#       Energy(Ry)            Total                 X                  Y                   Z
      0.60600000E+00      0.52356043E+01      0.17287534E+01      0.14679451E+01      0.20389059E+01
      0.60700000E+00      0.62465015E+01      0.19906678E+01      0.16863606E+01      0.25694733E+01
      0.60800000E+00      0.68812118E+01      0.20631216E+01      0.17438951E+01      0.30741953E+01
      0.60900000E+00      0.68568159E+01      0.19027564E+01      0.16061705E+01      0.33478891E+01
      0.61000000E+00      0.61905548E+01      0.16034781E+01      0.13535821E+01      0.32334948E+01
      0.61100000E+00      0.51796005E+01      0.12879184E+01      0.10887582E+01      0.28029241E+01
      0.61200000E+00      0.41528596E+01      0.10201866E+01      0.86465759E+00      0.22680155E+01
      0.61300000E+00      0.32858321E+01      0.81288819E+00      0.69135599E+00      0.17815879E+01
      0.61400000E+00      0.26127139E+01      0.65740580E+00      0.56141735E+00      0.13938908E+01
      0.61500000E+00      0.21057714E+01      0.54108763E+00      0.46414954E+00      0.11005342E+01
      0.61600000E+00      0.17254184E+01      0.45320751E+00      0.39056193E+00      0.88164898E+00
      0.61700000E+00      0.14378895E+01      0.38596852E+00      0.33418374E+00      0.71773727E+00
      0.61800000E+00      0.12179410E+01      0.33387180E+00      0.29047181E+00      0.59359742E+00
      0.61900000E+00      0.10473975E+01      0.29298978E+00      0.25616814E+00      0.49823958E+00
      0.62000000E+00      0.91331578E+00      0.26049489E+00      0.22891267E+00      0.42390823E+00
      0.62100000E+00      0.80648522E+00      0.23434597E+00      0.20699456E+00      0.36514470E+00
      0.62200000E+00      0.72031048E+00      0.21306151E+00      0.18916941E+00      0.31807957E+00
      0.62300000E+00      0.65001936E+00      0.19555602E+00      0.17452475E+00      0.27993860E+00
      0.62400000E+00      0.59211542E+00      0.18102482E+00      0.16238403E+00      0.24870659E+00
      0.62500000E+00      0.54400348E+00      0.16886387E+00      0.15223950E+00      0.22290012E+00
      0.62600000E+00      0.50373265E+00      0.15861411E+00      0.14370535E+00      0.20141321E+00
      0.62700000E+00      0.46981888E+00      0.14992244E+00      0.13648495E+00      0.18341150E+00
      0.62800000E+00      0.44112097E+00      0.14251425E+00      0.13034769E+00      0.16825903E+00
      0.62900000E+00      0.41675303E+00      0.13617375E+00      0.12511243E+00      0.15546686E+00
      0.63000000E+00      0.39602197E+00      0.13072973E+00      0.12063552E+00      0.14465672E+00
      0.63100000E+00      0.37838233E+00      0.12604517E+00      0.11680209E+00      0.13553507E+00
      0.63200000E+00      0.36340346E+00      0.12200954E+00      0.11351951E+00      0.12787442E+00
      0.63300000E+00      0.35074553E+00      0.11853302E+00      0.11071262E+00      0.12149989E+00
      0.63400000E+00      0.34014191E+00      0.11554221E+00      0.10832001E+00      0.11627970E+00
      0.63500000E+00      0.33138648E+00      0.11297671E+00      0.10629129E+00      0.11211849E+00
      0.63600000E+00      0.32432461E+00      0.11078665E+00      0.10458489E+00      0.10895308E+00
      0.63700000E+00      0.31884724E+00      0.10893067E+00      0.10316643E+00      0.10675015E+00
      0.63800000E+00      0.31488756E+00      0.10737438E+00      0.10200738E+00      0.10550581E+00
      0.63900000E+00      0.31242024E+00      0.10608910E+00      0.10108410E+00      0.10524704E+00
      0.64000000E+00      0.31146323E+00      0.10505096E+00      0.10037696E+00      0.10603531E+00
      0.64100000E+00      0.31208260E+00      0.10424007E+00      0.99869732E-01      0.10797280E+00
      0.64200000E+00      0.31440117E+00      0.10363992E+00      0.99549068E-01      0.11121219E+00
      0.64300000E+00      0.31861227E+00      0.10323688E+00      0.99404083E-01      0.11597130E+00
      0.64400000E+00      0.32500059E+00      0.10301984E+00      0.99426026E-01      0.12255472E+00
      0.64500000E+00      0.33397349E+00      0.10297982E+00      0.99608014E-01      0.13138566E+00
      0.64600000E+00      0.34610763E+00      0.10310976E+00      0.99944819E-01      0.14305305E+00
      0.64700000E+00      0.36221855E+00      0.10340432E+00      0.10043270E+00      0.15838153E+00
      0.64800000E+00      0.38346429E+00      0.10385966E+00      0.10106927E+00      0.17853536E+00
      0.64900000E+00      0.41149811E+00      0.10447338E+00      0.10185339E+00      0.20517134E+00
      0.65000000E+00      0.44868607E+00      0.10524438E+00      0.10278512E+00      0.24065657E+00
      0.65100000E+00      0.49838948E+00      0.10617280E+00      0.10386562E+00      0.28835106E+00
      0.65200000E+00      0.56523475E+00      0.10725996E+00      0.10509716E+00      0.35287763E+00
      0.65300000E+00      0.65502560E+00      0.10850838E+00      0.10648309E+00      0.44003413E+00
      0.65400000E+00      0.77319547E+00      0.10992170E+00      0.10802787E+00      0.55524590E+00
      0.65500000E+00      0.91918308E+00      0.11150475E+00      0.10973704E+00      0.69794129E+00
      0.65600000E+00      0.10738032E+01      0.11326357E+00      0.11161732E+00      0.84892233E+00
      0.65700000E+00      0.11875314E+01      0.11520544E+00      0.11367662E+00      0.95864938E+00
      0.65800000E+00      0.12025777E+01      0.11733894E+00      0.11592416E+00      0.96931461E+00
      0.65900000E+00      0.11121374E+01      0.11967410E+00      0.11837052E+00      0.87409282E+00
      0.66000000E+00      0.96871789E+00      0.12222241E+00      0.12102781E+00      0.72546767E+00
      0.66100000E+00      0.82659831E+00      0.12499706E+00      0.12390975E+00      0.57769151E+00
      0.66200000E+00      0.71027518E+00      0.12801302E+00      0.12703189E+00      0.45523027E+00
      0.66300000E+00      0.62280556E+00      0.13128727E+00      0.13041178E+00      0.36110651E+00
      0.66400000E+00      0.55943534E+00      0.13483902E+00      0.13406923E+00      0.29052710E+00
      0.66500000E+00      0.51436255E+00      0.13868997E+00      0.13802655E+00      0.23764603E+00
      0.66600000E+00      0.48280273E+00      0.14286463E+00      0.14230891E+00      0.19762919E+00
      0.66700000E+00      0.46124517E+00      0.14739071E+00      0.14694470E+00      0.16690976E+00
      0.66800000E+00      0.44722098E+00      0.15229950E+00      0.15196600E+00      0.14295548E+00
      0.66900000E+00      0.43901985E+00      0.15762648E+00      0.15740908E+00      0.12398430E+00
      0.67000000E+00      0.43546344E+00      0.16341182E+00      0.16331505E+00      0.10873658E+00
      0.67100000E+00      0.43574436E+00      0.16970119E+00      0.16973062E+00      0.96312545E-01
      0.67200000E+00      0.43931661E+00      0.17654660E+00      0.17670896E+00      0.86061055E-01
      0.67300000E+00      0.44582241E+00      0.18400741E+00      0.18431074E+00      0.77504253E-01
      0.67400000E+00      0.45504360E+00      0.19215158E+00      0.19260548E+00      0.70286537E-01
      0.67500000E+00      0.46686986E+00      0.20105718E+00      0.20167300E+00      0.64139680E-01
      0.67600000E+00      0.48127819E+00      0.21081414E+00      0.21160531E+00      0.58858746E-01
      0.67700000E+00      0.49832063E+00      0.22152649E+00      0.22250889E+00      0.54285252E-01
      0.67800000E+00      0.51811766E+00      0.23331502E+00      0.23450740E+00      0.50295239E-01
      0.67900000E+00      0.54085641E+00      0.24632058E+00      0.24774512E+00      0.46790719E-01
      0.68000000E+00      0.56679270E+00      0.26070810E+00      0.26239114E+00      0.43693465E-01
      0.68100000E+00      0.59625676E+00      0.27667173E+00      0.27864458E+00      0.40940448E-01
      0.68200000E+00      0.62966272E+00      0.29444111E+00      0.29674116E+00      0.38480446E-01
      0.68300000E+00      0.66752234E+00      0.31428936E+00      0.31696149E+00      0.36271494E-01
      0.68400000E+00      0.71046377E+00      0.33654328E+00      0.33964154E+00      0.34278954E-01
      0.68500000E+00      0.75925649E+00      0.36159626E+00      0.36518620E+00      0.32474033E-01
      0.68600000E+00      0.81484441E+00      0.38992511E+00      0.39408667E+00      0.30832638E-01
      0.68700000E+00      0.87838953E+00      0.42211184E+00      0.42694321E+00      0.29334484E-01
      0.68800000E+00      0.95132986E+00      0.45887240E+00      0.46449507E+00      0.27962390E-01
      0.68900000E+00      0.10354568E+01      0.50109475E+00      0.50766030E+00      0.26701729E-01
      0.69000000E+00      0.11330192E+01      0.54988998E+00      0.55758921E+00      0.25539977E-01
      0.69100000E+00      0.12468651E+01      0.60666166E+00      0.61573705E+00      0.24466363E-01
      0.69200000E+00      0.13806366E+01      0.67320101E+00      0.68396398E+00      0.23471580E-01
      0.69300000E+00      0.15390408E+01      0.75181914E+00      0.76467411E+00      0.22547550E-01
      0.69400000E+00      0.17282319E+01      0.84553308E+00      0.86101163E+00      0.21687231E-01
      0.69500000E+00      0.19563562E+01      0.95833094E+00      0.97714083E+00      0.20884463E-01
      0.69600000E+00      0.22343394E+01      0.10955546E+01      0.11186509E+01      0.20133834E-01
      0.69700000E+00      0.25770377E+01      0.12644588E+01      0.12931483E+01      0.19430576E-01
      0.69800000E+00      0.30049352E+01      0.14750343E+01      0.15111305E+01      0.18770472E-01
      0.69900000E+00      0.35466585E+01      0.17412287E+01      0.17872800E+01      0.18149778E-01
      0.70000000E+00      0.42426762E+01      0.20827434E+01      0.21423676E+01      0.17565165E-01
      0.70100000E+00      0.51505900E+01      0.25276135E+01      0.26059629E+01      0.17013659E-01
      0.70200000E+00      0.63520961E+01      0.31156365E+01      0.32199670E+01      0.16492601E-01
      0.70300000E+00      0.79600209E+01      0.39019681E+01      0.40420532E+01      0.15999601E-01
      0.70400000E+00      0.10117895E+02      0.49574889E+01      0.51448738E+01      0.15532510E-01
      0.70500000E+00      0.12967333E+02      0.63545628E+01      0.65976810E+01      0.15089390E-01
      0.70600000E+00      0.16522161E+02      0.81092793E+01      0.83982129E+01      0.14668489E-01
      0.70700000E+00      0.20370195E+02      0.10039045E+02      0.10316882E+02      0.14268218E-01
      0.70800000E+00      0.23348048E+02      0.11590622E+02      0.11743539E+02      0.13887136E-01
      0.70900000E+00      0.23960095E+02      0.12004105E+02      0.11942466E+02      0.13523930E-01
      0.71000000E+00      0.21839617E+02      0.11030666E+02      0.10795774E+02      0.13177404E-01
      0.71100000E+00      0.18198108E+02      0.92372161E+01      0.89480455E+01      0.12846462E-01
      0.71200000E+00      0.14457779E+02      0.73530507E+01      0.70921982E+01      0.12530096E-01
      0.71300000E+00      0.11317787E+02      0.57562166E+01      0.55493434E+01      0.12227377E-01
      0.71400000E+00      0.88956826E+01      0.45199184E+01      0.43638268E+01      0.11937450E-01
      0.71500000E+00      0.70817401E+01      0.35931705E+01      0.34769102E+01      0.11659544E-01
      0.71600000E+00      0.57280408E+01      0.29017921E+01      0.28148557E+01      0.11392954E-01
      0.71700000E+00      0.47094402E+01      0.23820227E+01      0.23162805E+01      0.11137028E-01
      0.71800000E+00      0.39329005E+01      0.19862077E+01      0.19358017E+01      0.10891159E-01
      0.71900000E+00      0.33322327E+01      0.16803880E+01      0.16411900E+01      0.10654781E-01
      0.72000000E+00      0.28608762E+01      0.14406712E+01      0.14097777E+01      0.10427368E-01
      0.72100000E+00      0.24859751E+01      0.12502065E+01      0.12255601E+01      0.10208433E-01
      0.72200000E+00      0.21841191E+01      0.10969976E+01      0.10771239E+01      0.99975222E-02
      0.72300000E+00      0.19384203E+01      0.97239890E+00      0.95622722E+00      0.97942140E-02
      0.72400000E+00      0.17365341E+01      0.87009653E+00      0.85683943E+00      0.95981156E-02
      0.72500000E+00      0.15693186E+01      0.78541938E+00      0.77449040E+00      0.94088605E-02
      0.72600000E+00      0.14299220E+01      0.71486919E+00      0.70582669E+00      0.92261067E-02
      0.72700000E+00      0.13131526E+01      0.65579742E+00      0.64830561E+00      0.90495342E-02
      0.72800000E+00      0.12150413E+01      0.60618035E+00      0.59998208E+00      0.88788436E-02
      0.72900000E+00      0.11325331E+01      0.56446093E+00      0.55935841E+00      0.87137545E-02
      0.73000000E+00      0.10632679E+01      0.52943643E+00      0.52527751E+00      0.85540036E-02
      0.73100000E+00      0.10054241E+01      0.50017818E+00      0.49684653E+00      0.83993441E-02
      0.73200000E+00      0.95760557E+00      0.47597397E+00      0.47338206E+00      0.82495438E-02
      0.73300000E+00      0.91876269E+00      0.45628702E+00      0.45437128E+00      0.81043845E-02
      0.73400000E+00      0.88813603E+00      0.44072746E+00      0.43944491E+00      0.79636606E-02
      0.73500000E+00      0.86522020E+00      0.42903334E+00      0.42835968E+00      0.78271786E-02
      0.73600000E+00      0.84974324E+00      0.42105987E+00      0.42098861E+00      0.76947559E-02
      0.73700000E+00      0.84166064E+00      0.41677584E+00      0.41731858E+00      0.75662198E-02
      0.73800000E+00      0.84116377E+00      0.41626723E+00      0.41745512E+00      0.74414066E-02
      0.73900000E+00      0.84870434E+00      0.41974881E+00      0.42163536E+00      0.73201606E-02
      0.74000000E+00      0.86503828E+00      0.42758514E+00      0.43025080E+00      0.72023349E-02
      0.74100000E+00      0.89129484E+00      0.44032402E+00      0.44388303E+00      0.70877920E-02
      0.74200000E+00      0.92908024E+00      0.45874664E+00      0.46335719E+00      0.69764025E-02
      0.74300000E+00      0.98063043E+00      0.48394168E+00      0.48982069E+00      0.68680439E-02
      0.74400000E+00      0.10490352E+01      0.51741390E+00      0.52485872E+00      0.67625990E-02
      0.74500000E+00      0.11385684E+01      0.56124412E+00      0.57066434E+00      0.66599559E-02
      0.74600000E+00      0.12551760E+01      0.61832567E+00      0.63029031E+00      0.65600085E-02
      0.74700000E+00      0.14072012E+01      0.69271556E+00      0.70802298E+00      0.64626558E-02
      0.74800000E+00      0.16064575E+01      0.79015438E+00      0.80993530E+00      0.63678017E-02
      0.74900000E+00      0.18697873E+01      0.91882346E+00      0.94468843E+00      0.62753544E-02
      0.75000000E+00      0.22212048E+01      0.10903930E+01      0.11246266E+01      0.61852268E-02
      0.75100000E+00      0.26944029E+01      0.13212743E+01      0.13670312E+01      0.60973356E-02
      0.75200000E+00      0.33341353E+01      0.16334160E+01      0.16947076E+01      0.60116018E-02
      0.75300000E+00      0.41910312E+01      0.20521608E+01      0.21329424E+01      0.59279503E-02
      0.75400000E+00      0.52946996E+01      0.25941024E+01      0.26947507E+01      0.58463093E-02
      0.75500000E+00      0.65772900E+01      0.32312771E+01      0.33402462E+01      0.57666101E-02
      0.75600000E+00      0.77493462E+01      0.38293235E+01      0.39143338E+01      0.56887870E-02
      0.75700000E+00      0.83036247E+01      0.41383682E+01      0.41596436E+01      0.56127768E-02
      0.75800000E+00      0.79113225E+01      0.39772045E+01      0.39285794E+01      0.55385195E-02
      0.75900000E+00      0.68086727E+01      0.34437689E+01      0.33594377E+01      0.54659576E-02
      0.76000000E+00      0.55094796E+01      0.27945525E+01      0.27095320E+01      0.53950362E-02
      0.76100000E+00      0.43523449E+01      0.22086397E+01      0.21383794E+01      0.53257026E-02
      0.76200000E+00      0.34371258E+01      0.17427131E+01      0.16891547E+01      0.52579064E-02
      0.76300000E+00      0.27454560E+01      0.13899832E+01      0.13502812E+01      0.51915991E-02
      0.76400000E+00      0.22282482E+01      0.11262213E+01      0.10969001E+01      0.51267342E-02
      0.76500000E+00      0.18393345E+01      0.92803854E+00      0.90623263E+00      0.50632672E-02
      0.76600000E+00      0.15431830E+01      0.77728990E+00      0.76089190E+00      0.50011553E-02
      0.76700000E+00      0.13142181E+01      0.66087942E+00      0.64839835E+00      0.49403574E-02
      0.76800000E+00      0.11344068E+01      0.56956774E+00      0.55995823E+00      0.48808341E-02
      0.76900000E+00      0.99104574E+00      0.49684851E+00      0.48937466E+00      0.48225474E-02
      0.77000000E+00      0.87511414E+00      0.43810511E+00      0.43224356E+00      0.47654609E-02
      0.77100000E+00      0.78012861E+00      0.39002263E+00      0.38539643E+00      0.47095396E-02
      0.77200000E+00      0.70136536E+00      0.35018834E+00      0.34652226E+00      0.46547497E-02
      0.77300000E+00      0.63533403E+00      0.31682134E+00      0.31391163E+00      0.46010588E-02
      0.77400000E+00      0.57941998E+00      0.28858885E+00      0.28628269E+00      0.45484357E-02
      0.77500000E+00      0.53163855E+00      0.26448018E+00      0.26266151E+00      0.44968503E-02
      0.77600000E+00      0.49046438E+00      0.24371925E+00      0.24229885E+00      0.44462737E-02
      0.77700000E+00      0.45471134E+00      0.22570306E+00      0.22461160E+00      0.43966780E-02
      0.77800000E+00      0.42344695E+00      0.20995794E+00      0.20914097E+00      0.43480362E-02
      0.77900000E+00      0.39593057E+00      0.19610793E+00      0.19552231E+00      0.43003223E-02
      0.78000000E+00      0.37156836E+00      0.18385183E+00      0.18346302E+00      0.42535107E-02
      0.78100000E+00      0.34987989E+00      0.17294608E+00      0.17272623E+00      0.42075767E-02
      0.78200000E+00      0.33047329E+00      0.16319216E+00      0.16311863E+00      0.41624967E-02
      0.78300000E+00      0.31302641E+00      0.15442696E+00      0.15448119E+00      0.41182487E-02
      0.78400000E+00      0.29727252E+00      0.14651551E+00      0.14668219E+00      0.40748114E-02
      0.78500000E+00      0.28298925E+00      0.13934534E+00      0.13961174E+00      0.40321641E-02
      0.78600000E+00      0.26999006E+00      0.13282216E+00      0.13317761E+00      0.39902865E-02
      0.78700000E+00      0.25811752E+00      0.12686644E+00      0.12730191E+00      0.39491589E-02
      0.78800000E+00      0.24723805E+00      0.12141076E+00      0.12191852E+00      0.39087623E-02
      0.78900000E+00      0.23723771E+00      0.11639765E+00      0.11697098E+00      0.38690783E-02
      0.79000000E+00      0.22801888E+00      0.11177793E+00      0.11241086E+00      0.38300890E-02
      0.79100000E+00      0.21949754E+00      0.10750935E+00      0.10819641E+00      0.37917772E-02
      0.79200000E+00      0.21160106E+00      0.10355543E+00      0.10429150E+00      0.37541263E-02
      0.79300000E+00      0.20426627E+00      0.99884460E-01      0.10066469E+00      0.37171201E-02
      0.79400000E+00      0.19743761E+00      0.96468305E-01      0.97288565E-01      0.36807429E-02
      0.79500000E+00      0.19106505E+00      0.93281000E-01      0.94139073E-01      0.36449798E-02
      0.79600000E+00      0.18510272E+00      0.90297839E-01      0.91195069E-01      0.36098159E-02
      0.79700000E+00      0.17951011E+00      0.87496979E-01      0.88437889E-01      0.35752371E-02
      0.79800000E+00      0.17425457E+00      0.84862312E-01      0.85851024E-01      0.35412297E-02
      0.79900000E+00      0.16930994E+00      0.82382340E-01      0.83419824E-01      0.35077802E-02
      0.80000000E+00      0.16465265E+00      0.80046539E-01      0.81131237E-01      0.34748758E-02
      0.80100000E+00      0.16026017E+00      0.77844068E-01      0.78973599E-01      0.34425040E-02
      0.80200000E+00      0.15611140E+00      0.75764287E-01      0.76936461E-01      0.34106524E-02
      0.80300000E+00      0.15218704E+00      0.73797298E-01      0.75010431E-01      0.33793094E-02
      0.80400000E+00      0.14846969E+00      0.71934164E-01      0.73187061E-01      0.33484633E-02
      0.80500000E+00      0.14494376E+00      0.70166919E-01      0.71458733E-01      0.33181032E-02
      0.80600000E+00      0.14159523E+00      0.68488448E-01      0.69818563E-01      0.32882182E-02
      0.80700000E+00      0.13841143E+00      0.66892322E-01      0.68260311E-01      0.32587977E-02
      0.80800000E+00      0.13538085E+00      0.65372704E-01      0.66778309E-01      0.32298317E-02
      0.80900000E+00      0.13249300E+00      0.63924286E-01      0.65367401E-01      0.32013101E-02
      0.81000000E+00      0.12973835E+00      0.62542239E-01      0.64022885E-01      0.31732234E-02
      0.81100000E+00      0.12710819E+00      0.61222156E-01      0.62740472E-01      0.31455621E-02
      0.81200000E+00      0.12459457E+00      0.59960014E-01      0.61516238E-01      0.31183173E-02
      0.81300000E+00      0.12219020E+00      0.58752126E-01      0.60346594E-01      0.30914800E-02
      0.81400000E+00      0.11988840E+00      0.57595111E-01      0.59228248E-01      0.30650416E-02
      0.81500000E+00      0.11768304E+00      0.56485862E-01      0.58158184E-01      0.30389938E-02
      0.81600000E+00      0.11556848E+00      0.55421517E-01      0.57133633E-01      0.30133284E-02
      0.81700000E+00      0.11353953E+00      0.54399437E-01      0.56152059E-01      0.29880375E-02
      0.81800000E+00      0.11159144E+00      0.53417184E-01      0.55211139E-01      0.29631134E-02
      0.81900000E+00      0.10971980E+00      0.52472503E-01      0.54308751E-01      0.29385486E-02
      0.82000000E+00      0.10792061E+00      0.51563303E-01      0.53442967E-01      0.29143358E-02
      0.82100000E+00      0.10619015E+00      0.50687644E-01      0.52612043E-01      0.28904679E-02
      0.82200000E+00      0.10452508E+00      0.49843718E-01      0.51814423E-01      0.28669378E-02
      0.82300000E+00      0.10292235E+00      0.49029845E-01      0.51048768E-01      0.28437388E-02
      0.82400000E+00      0.10137933E+00      0.48244466E-01      0.50313996E-01      0.28208645E-02
      0.82500000E+00      0.99893662E-01      0.47486132E-01      0.49609222E-01      0.27983083E-02
      0.82600000E+00      0.98463033E-01      0.46753489E-01      0.48933480E-01      0.27760640E-02
      0.82700000E+00      0.97084413E-01      0.46045269E-01      0.48285017E-01      0.27541257E-02
      0.82800000E+00      0.95752873E-01      0.45360285E-01      0.47660100E-01      0.27324874E-02
      0.82900000E+00      0.94461421E-01      0.44697423E-01      0.47052855E-01      0.27111432E-02
      0.83000000E+00      0.93204557E-01      0.44055637E-01      0.46458832E-01      0.26900877E-02
      0.83100000E+00      0.91982292E-01      0.43433952E-01      0.45879024E-01      0.26693152E-02
      0.83200000E+00      0.90797776E-01      0.42831451E-01      0.45317505E-01      0.26488205E-02
      0.83300000E+00      0.89652767E-01      0.42247272E-01      0.44776897E-01      0.26285983E-02
      0.83400000E+00      0.88546774E-01      0.41680603E-01      0.44257528E-01      0.26086435E-02
      0.83500000E+00      0.87478192E-01      0.41130680E-01      0.43758561E-01      0.25889513E-02
      0.83600000E+00      0.86445174E-01      0.40596782E-01      0.43278875E-01      0.25695167E-02
      0.83700000E+00      0.85445976E-01      0.40078230E-01      0.42817410E-01      0.25503350E-02
      0.83800000E+00      0.84479033E-01      0.39574384E-01      0.42373248E-01      0.25314018E-02
      0.83900000E+00      0.83542955E-01      0.39084636E-01      0.41945606E-01      0.25127125E-02
      0.84000000E+00      0.82636492E-01      0.38608415E-01      0.41533814E-01      0.24942629E-02
      0.84100000E+00      0.81758515E-01      0.38145180E-01      0.41137286E-01      0.24760487E-02
      0.84200000E+00      0.80907992E-01      0.37694419E-01      0.40755507E-01      0.24580659E-02
      0.84300000E+00      0.80083976E-01      0.37255647E-01      0.40388018E-01      0.24403106E-02
      0.84400000E+00      0.79285590E-01      0.36828404E-01      0.40034407E-01      0.24227790E-02
      0.84500000E+00      0.78512025E-01      0.36412255E-01      0.39694302E-01      0.24054678E-02
      0.84600000E+00      0.77762529E-01      0.36006787E-01      0.39367369E-01      0.23883734E-02
      0.84700000E+00      0.77036404E-01      0.35611608E-01      0.39053304E-01      0.23714931E-02
      0.84800000E+00      0.76333002E-01      0.35226345E-01      0.38751834E-01      0.23548241E-02
      0.84900000E+00      0.75651723E-01      0.34850644E-01      0.38462714E-01      0.23383645E-02
      0.85000000E+00      0.74992011E-01      0.34484171E-01      0.38185727E-01      0.23221128E-02
      0.85100000E+00      0.74353353E-01      0.34126606E-01      0.37920679E-01      0.23060688E-02
      0.85200000E+00      0.73735279E-01      0.33777644E-01      0.37667402E-01      0.22902330E-02
      0.85300000E+00      0.73137356E-01      0.33436998E-01      0.37425751E-01      0.22746062E-02
      0.85400000E+00      0.72559185E-01      0.33104392E-01      0.37195607E-01      0.22591862E-02
      0.85500000E+00      0.72000395E-01      0.32779564E-01      0.36976870E-01      0.22439606E-02
      0.85600000E+00      0.71460627E-01      0.32462265E-01      0.36769466E-01      0.22288964E-02
      0.85700000E+00      0.70939546E-01      0.32152255E-01      0.36573343E-01      0.22139479E-02
      0.85800000E+00      0.70436877E-01      0.31849309E-01      0.36388471E-01      0.21990964E-02
      0.85900000E+00      0.69952428E-01      0.31553213E-01      0.36214845E-01      0.21843692E-02
      0.86000000E+00      0.69486052E-01      0.31263763E-01      0.36052484E-01      0.21698044E-02
      0.86100000E+00      0.69037618E-01      0.30980766E-01      0.35901431E-01      0.21554216E-02
      0.86200000E+00      0.68607009E-01      0.30704035E-01      0.35761752E-01      0.21412224E-02
      0.86300000E+00      0.68194136E-01      0.30433395E-01      0.35633540E-01      0.21272017E-02
      0.86400000E+00      0.67798945E-01      0.30168678E-01      0.35516914E-01      0.21133527E-02
      0.86500000E+00      0.67421416E-01      0.29909724E-01      0.35412023E-01      0.20996691E-02
      0.86600000E+00      0.67061570E-01      0.29656383E-01      0.35319041E-01      0.20861460E-02
      0.86700000E+00      0.66719465E-01      0.29408511E-01      0.35238175E-01      0.20727788E-02
      0.86800000E+00      0.66395199E-01      0.29165972E-01      0.35169663E-01      0.20595640E-02
      0.86900000E+00      0.66088914E-01      0.28928638E-01      0.35113778E-01      0.20464981E-02
      0.87000000E+00      0.65800792E-01      0.28696387E-01      0.35070827E-01      0.20335782E-02
      0.87100000E+00      0.65531063E-01      0.28469105E-01      0.35041156E-01      0.20208017E-02
      0.87200000E+00      0.65280004E-01      0.28246684E-01      0.35025154E-01      0.20081659E-02
      0.87300000E+00      0.65047943E-01      0.28029024E-01      0.35023250E-01      0.19956684E-02
      0.87400000E+00      0.64835262E-01      0.27816032E-01      0.35035923E-01      0.19833069E-02
      0.87500000E+00      0.64642401E-01      0.27607619E-01      0.35063703E-01      0.19710793E-02
      0.87600000E+00      0.64469862E-01      0.27403706E-01      0.35107173E-01      0.19589833E-02
      0.87700000E+00      0.64318211E-01      0.27204218E-01      0.35166977E-01      0.19470169E-02
      0.87800000E+00      0.64188090E-01      0.27009089E-01      0.35243823E-01      0.19351781E-02
      0.87900000E+00      0.64080215E-01      0.26818258E-01      0.35338492E-01      0.19234649E-02
      0.88000000E+00      0.63995388E-01      0.26631673E-01      0.35451839E-01      0.19118754E-02
      0.88100000E+00      0.63934502E-01      0.26449288E-01      0.35584807E-01      0.19004077E-02
      0.88200000E+00      0.63898552E-01      0.26271065E-01      0.35738427E-01      0.18890600E-02
      0.88300000E+00      0.63888642E-01      0.26096974E-01      0.35913838E-01      0.18778305E-02
      0.88400000E+00      0.63905998E-01      0.25926993E-01      0.36112287E-01      0.18667175E-02
      0.88500000E+00      0.63951977E-01      0.25761111E-01      0.36335147E-01      0.18557192E-02
      0.88600000E+00      0.64028086E-01      0.25599323E-01      0.36583929E-01      0.18448340E-02
      0.88700000E+00      0.64135996E-01      0.25441638E-01      0.36860297E-01      0.18340603E-02
      0.88800000E+00      0.64277558E-01      0.25288076E-01      0.37166086E-01      0.18233963E-02
      0.88900000E+00      0.64454827E-01      0.25138669E-01      0.37503317E-01      0.18128406E-02
      0.89000000E+00      0.64670086E-01      0.24993466E-01      0.37874228E-01      0.18023917E-02
      0.89100000E+00      0.64925873E-01      0.24852533E-01      0.38281292E-01      0.17920479E-02
      0.89200000E+00      0.65225014E-01      0.24715956E-01      0.38727250E-01      0.17818080E-02
      0.89300000E+00      0.65570659E-01      0.24583846E-01      0.39215142E-01      0.17716704E-02
      0.89400000E+00      0.65966322E-01      0.24456339E-01      0.39748349E-01      0.17616339E-02
      0.89500000E+00      0.66415911E-01      0.24333578E-01      0.40330636E-01      0.17516969E-02
      0.89600000E+00      0.66923739E-01      0.24215679E-01      0.40966202E-01      0.17418582E-02
      0.89700000E+00      0.67494501E-01      0.24102641E-01      0.41659744E-01      0.17321161E-02
      0.89800000E+00      0.68133297E-01      0.23994306E-01      0.42416523E-01      0.17224684E-02
      0.89900000E+00      0.68845946E-01      0.23890582E-01      0.43242451E-01      0.17129134E-02
      0.90000000E+00      0.69639427E-01      0.23791795E-01      0.44144182E-01      0.17034498E-02
      0.90100000E+00      0.70521916E-01      0.23698609E-01      0.45129230E-01      0.16940770E-02
      0.90200000E+00      0.71502558E-01      0.23611663E-01      0.46206100E-01      0.16847945E-02
      0.90300000E+00      0.72591514E-01      0.23531465E-01      0.47384448E-01      0.16756012E-02
      0.90400000E+00      0.73800238E-01      0.23458474E-01      0.48675268E-01      0.16664959E-02
      0.90500000E+00      0.75141791E-01      0.23393190E-01      0.50091125E-01      0.16574774E-02
      0.90600000E+00      0.76631156E-01      0.23336193E-01      0.51646418E-01      0.16485443E-02
      0.90700000E+00      0.78285590E-01      0.23288174E-01      0.53357720E-01      0.16396957E-02
      0.90800000E+00      0.80125046E-01      0.23249947E-01      0.55244169E-01      0.16309302E-02
